RegionID,SizeRank,RegionName,StateName,1996/1/31,1996/2/29,1996/3/31,1996/4/30,1996/5/31,1996/6/30,1996/7/31,1996/8/31,1996/9/30,1996/10/31,1996/11/30,1996/12/31,1997/1/31,1997/2/28,1997/3/31,1997/4/30,1997/5/31,1997/6/30,1997/7/31,1997/8/31,1997/9/30,1997/10/31,1997/11/30,1997/12/31,1998/1/31,1998/2/28,1998/3/31,1998/4/30,1998/5/31,1998/6/30,1998/7/31,1998/8/31,1998/9/30,1998/10/31,1998/11/30,1998/12/31,1999/1/31,1999/2/28,1999/3/31,1999/4/30,1999/5/31,1999/6/30,1999/7/31,1999/8/31,1999/9/30,1999/10/31,1999/11/30,1999/12/31,2000/1/31,2000/2/29,2000/3/31,2000/4/30,2000/5/31,2000/6/30,2000/7/31,2000/8/31,2000/9/30,2000/10/31,2000/11/30,2000/12/31,2001/1/31,2001/2/28,2001/3/31,2001/4/30,2001/5/31,2001/6/30,2001/7/31,2001/8/31,2001/9/30,2001/10/31,2001/11/30,2001/12/31,2002/1/31,2002/2/28,2002/3/31,2002/4/30,2002/5/31,2002/6/30,2002/7/31,2002/8/31,2002/9/30,2002/10/31,2002/11/30,2002/12/31,2003/1/31,2003/2/28,2003/3/31,2003/4/30,2003/5/31,2003/6/30,2003/7/31,2003/8/31,2003/9/30,2003/10/31,2003/11/30,2003/12/31,2004/1/31,2004/2/29,2004/3/31,2004/4/30,2004/5/31,2004/6/30,2004/7/31,2004/8/31,2004/9/30,2004/10/31,2004/11/30,2004/12/31,2005/1/31,2005/2/28,2005/3/31,2005/4/30,2005/5/31,2005/6/30,2005/7/31,2005/8/31,2005/9/30,2005/10/31,2005/11/30,2005/12/31,2006/1/31,2006/2/28,2006/3/31,2006/4/30,2006/5/31,2006/6/30,2006/7/31,2006/8/31,2006/9/30,2006/10/31,2006/11/30,2006/12/31,2007/1/31,2007/2/28,2007/3/31,2007/4/30,2007/5/31,2007/6/30,2007/7/31,2007/8/31,2007/9/30,2007/10/31,2007/11/30,2007/12/31,2008/1/31,2008/2/29,2008/3/31,2008/4/30,2008/5/31,2008/6/30,2008/7/31,2008/8/31,2008/9/30,2008/10/31,2008/11/30,2008/12/31,2009/1/31,2009/2/28,2009/3/31,2009/4/30,2009/5/31,2009/6/30,2009/7/31,2009/8/31,2009/9/30,2009/10/31,2009/11/30,2009/12/31,2010/1/31,2010/2/28,2010/3/31,2010/4/30,2010/5/31,2010/6/30,2010/7/31,2010/8/31,2010/9/30,2010/10/31,2010/11/30,2010/12/31,2011/1/31,2011/2/28,2011/3/31,2011/4/30,2011/5/31,2011/6/30,2011/7/31,2011/8/31,2011/9/30,2011/10/31,2011/11/30,2011/12/31,2012/1/31,2012/2/29,2012/3/31,2012/4/30,2012/5/31,2012/6/30,2012/7/31,2012/8/31,2012/9/30,2012/10/31,2012/11/30,2012/12/31,2013/1/31,2013/2/28,2013/3/31,2013/4/30,2013/5/31,2013/6/30,2013/7/31,2013/8/31,2013/9/30,2013/10/31,2013/11/30,2013/12/31,2014/1/31,2014/2/28,2014/3/31,2014/4/30,2014/5/31,2014/6/30,2014/7/31,2014/8/31,2014/9/30,2014/10/31,2014/11/30,2014/12/31,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31
394404,10,Boston,MA,167782,167776,167949,168226,168594,169001,169636,170339,170969,171670,172409,173193,173448,173824,174171,174954,175815,176742,177468,178309,179181,180238,181203,182485,184221,186084,187872,189319,190624,191943,193179,194510,196244,197891,199863,201248,203449,205674,208304,210754,213126,215441,218043,220057,222141,223912,225814,228236,230563,233481,235979,238438,241025,243769,246879,250463,254083,257698,261278,265031,268668,271917,275200,278713,282226,285796,289240,292721,295924,299147,302284,305114,307730,310166,312781,315383,318103,321021,324314,327723,331280,335462,339477,343418,346729,350099,353511,356986,360388,363441,365543,367622,369462,371320,373303,375678,378532,381240,383861,386325,388761,391525,394763,398089,401376,404322,407220,409738,412021,414986,417546,420183,422302,423586,424947,425408,426834,427696,428505,428200,427684,426099,424616,422997,421437,419942,417449,415275,412166,409610,406802,404922,403488,402550,401682,400374,398807,397089,395783,394532,393422,391955,390310,388390,386039,383427,381091,378755,376581,374186,371948,369773,367527,365051,362648,359944,357594,355319,352901,350935,349672,349187,349011,348832,349170,349718,350526,351538,352632,354038,355293,356153,356371,356069,355550,354969,353816,352850,351805,351299,350663,349162,347166,345358,343883,343229,342080,341140,339987,338730,337448,336137,335393,335085,335387,335605,336249,336719,337885,338854,339946,341582,343826,346307,347759,350258,353098,356758,359508,361655,363735,366289,369867,373195,375788,377378,378985,379855,381007,382528,384264,386214,387565,388863,389341,389524,390171,392222,395083,397960,399764,400153,400881,401979,404449,406816,408745,410954,412480,413780,415341,417163,419299,421566,424161,426422,427423,428681,430902,433159,435811,437940,439651,440980,442599,445262,447646,450229,453311,455535,457829,459607,462465,464772,467166,469796,473118,475823,478282,480344,482008,483244,483375,484186,484495,485603,486636,487533,487383,487320,487665,489215,489843,490251,490685,490993,491609,492599,495321,497723,501340,504197,506709,507616,509753,513988,519125,524679,530629,536676,542079,548567,555302,563659,573182
395057,11,San Francisco,CA,251269,250423,250016,249260,248931,248653,248393,248519,248905,249730,250564,251628,252636,254144,255732,257629,259637,261708,264039,266179,268496,270548,273001,275710,278570,281428,284115,286733,289001,291671,294761,297796,300764,303196,305700,307608,310196,312976,316009,318269,320305,322941,325428,328804,331844,336846,341697,347278,352749,358171,363430,369869,378100,386065,393572,399887,407383,414332,421755,429664,436583,443237,449886,456031,460477,462948,465252,467628,469585,470824,471846,471838,472072,472816,474391,477121,480744,486405,492347,498232,503039,507112,511146,515047,518911,522514,525292,527878,529370,530838,532803,536538,541155,547091,552734,559242,566919,574966,584434,592804,602200,611452,621712,631003,640824,650120,660848,671794,682658,693733,703445,714546,726022,736973,745737,753294,761046,769325,774780,778621,779769,782243,784587,785465,784190,782701,781272,780556,777935,775278,773961,774153,775601,772188,768558,764304,761246,756953,753243,750216,747366,741111,733939,722937,715021,707833,700977,693751,685332,676454,666633,656936,648396,639027,627507,617623,605097,596874,589447,583282,577203,574383,572875,569135,564299,564165,568866,575724,581607,584301,584563,584653,585962,585370,582079,581194,579256,577073,571646,565423,560921,556113,553334,549691,544416,538147,535696,532479,532340,529266,527670,525838,522973,523041,523562,526596,531596,540015,547492,556563,563992,573668,583123,592652,606416,618086,632676,645370,661091,673927,685971,694808,703778,712505,722389,733630,741545,749552,752755,757231,757698,758964,761339,765989,771487,777118,784533,791012,795501,801851,812525,823337,833166,842675,854293,867041,879807,889294,894514,899741,909880,918852,921662,923381,925856,929892,927994,926391,924480,929250,934032,940658,943761,948101,953216,957855,963327,969597,979743,988250,999934,1009976,1024854,1039556,1053706,1063299,1074348,1087307,1100998,1111460,1118267,1124706,1126369,1125820,1120684,1111245,1103357,1099846,1097501,1097537,1099633,1101242,1100003,1093264,1090988,1089267,1091332,1098545,1110656,1121026,1131255,1132954,1125305,1115843,1112272,1120616,1128321,1138566,1149288,1160522,1170103,1182746,1197838,1221580,1255661
394532,12,Detroit,MI,105097,105475,105840,106625,107429,108234,108956,109571,110123,110665,111285,112004,112762,113473,114199,114866,115547,116142,116903,117777,118765,119690,120575,121317,121991,122644,123300,123972,124606,125388,126112,126907,127676,128579,129360,130130,130911,131908,132892,133846,134743,135685,136570,137483,138399,139340,140239,141177,142186,143129,144175,145271,146463,147584,148852,149959,150933,151742,152774,153823,154787,155611,156406,157187,157983,158687,159370,160064,160859,161577,162158,162706,163314,163928,164487,164897,165209,165611,165969,166410,166736,167175,167600,168037,168434,168922,169243,169753,170221,170753,171138,171497,171950,172472,173009,173504,173966,174343,174869,175271,175746,176182,176752,177263,177684,178053,178379,178727,179086,179360,179662,179952,180340,180544,180688,180891,181246,181588,181816,181943,182088,182270,182339,182217,181945,181558,181116,180494,179798,178927,177960,176841,175690,174535,173381,172374,171184,170131,168924,167985,166462,164514,162463,160981,159784,158459,156563,153878,150718,147438,143996,140329,137109,134918,132865,130077,126094,122232,118723,116176,113993,111861,110412,108980,107792,105973,104488,103302,103123,102690,102372,101894,101752,101857,101273,100642,99633,98831,97814,96964,96018,95470,94775,94065,93099,92060,91268,90893,90983,91149,91325,91453,91578,91563,91949,92401,93188,94010,95111,95967,96606,97461,98468,99508,100502,101865,103393,105073,106743,108446,110291,112385,114712,116769,118599,120391,122227,123761,124863,125760,126606,127624,128459,129051,129385,129775,130421,131068,131773,132488,133406,134065,134535,134850,135318,135965,136474,137039,137637,138602,139456,140311,140819,141956,143070,144337,145419,146395,147601,148822,149918,150766,151598,152574,153801,154811,156074,157199,158187,159208,160192,161252,162380,163461,164880,166241,167734,169131,170342,171622,172678,173597,174425,175152,175935,176792,177537,178199,178407,178767,179689,181052,182163,182519,182481,182363,182417,182582,183465,184495,186401,188111,188795,188663,188842,190499,192627,195017,197432,199964,202140,204524,206696,209331,212925
395025,13,Riverside,CA,126219,125703,125383,124696,124182,123704,123291,123101,123025,123126,123177,123275,123369,123654,123915,124261,124583,124976,125428,125810,126208,126518,127065,127686,128185,128592,128989,129607,130141,130788,131442,131966,132355,132773,133118,133529,134486,135652,136849,137534,138331,139027,139817,140638,141771,142836,144044,145118,145881,146790,147732,149117,150329,151578,152693,153854,155006,156366,157713,159117,160639,162057,163653,165136,166675,168073,169650,171245,172783,174202,175668,177404,179146,180971,182554,184093,185755,187861,190112,192581,195310,198056,201010,203623,206698,209306,212228,215237,218966,222334,225521,228391,231767,235742,240254,244607,248977,253763,259571,265190,271231,278015,285849,294473,301694,308615,314331,321917,328350,335615,341036,348527,354149,359850,364546,369808,375737,381179,386515,390264,394414,397651,402234,405439,409330,412142,414592,416088,417305,417629,417604,416659,415570,414614,413137,411071,407838,403656,399580,394293,388462,381060,374024,367367,360606,350565,338168,325128,313653,302326,290194,278967,268873,260980,251712,241938,232115,226521,222495,218865,214020,211217,209514,208376,206124,204766,204727,206043,207696,207930,208328,209031,210506,211000,210938,209973,210118,209191,209046,208500,208135,207495,206469,205223,204327,202822,201854,201026,200215,199745,199255,198900,198344,197807,197930,198716,199376,200723,202343,205447,208356,210439,211891,214149,217638,221306,225507,230064,235291,240681,246200,250306,255504,261501,268262,273400,277463,281678,284749,286529,288176,289648,290815,291789,292005,292954,293333,294263,295082,296273,297544,299426,300532,302051,303259,305149,307228,308760,310388,312258,314242,315803,317438,318903,320845,322079,324341,326205,327776,329055,330550,332380,334123,335633,337537,339848,341891,344682,346059,348388,350342,353222,355625,357915,360138,363049,365397,367518,369852,371768,373605,374198,375353,375421,376199,376164,377868,378826,380393,381065,381892,382640,383326,383782,383757,385002,385936,388121,389225,391235,393243,395776,397149,398598,400948,405320,410432,415551,421435,427597,434683,442284,450779,460564,472569
394976,14,Phoenix,AZ,113581,113898,114259,114955,115634,116247,116814,117333,117846,118346,118864,119378,119889,120414,120887,121336,121760,122189,122594,123011,123485,123993,124485,124964,125530,126094,126617,127053,127533,128046,128723,129478,130187,130853,131518,132210,132673,133120,133635,134347,135090,136106,137019,137911,138632,139349,139984,140596,141447,142378,143323,144196,145059,145662,146317,146914,147710,148414,149151,149900,150647,151373,152052,152683,153324,153925,154468,154967,155523,156178,156936,157599,158182,158670,159269,159860,160403,161055,161716,162511,163093,163735,164372,165172,166024,166842,167566,168310,169014,169648,170086,170603,171472,172494,173525,174506,175676,176696,178005,179288,180999,182366,184403,186912,189264,192000,194955,199523,204859,210506,215724,221428,228200,237104,246796,256405,266694,275109,283770,288940,292158,296346,300877,305424,306623,306256,304376,301849,298457,296623,294571,293541,292513,291117,289886,288927,287952,285857,283289,280987,278333,275092,271203,267493,263526,257365,250928,243075,237718,231988,226371,219419,213053,207734,200570,193293,186562,183068,179454,175876,171541,168231,166130,164464,163141,160480,160424,160553,161313,159989,158543,157937,157003,156099,153333,151318,148683,147426,145583,143656,141360,139738,139064,137379,135587,133508,133025,132837,132987,133234,133525,134994,136040,137661,138623,141598,145491,149472,152673,155754,159498,162952,166681,168712,171474,173157,176113,178097,180037,182537,185838,188625,190837,192507,193203,194823,196687,199563,200311,200174,199919,200052,199673,199587,199164,199670,201051,202665,203227,203533,205260,207570,209657,210715,212467,214052,215978,216981,217776,218561,220412,221791,222671,223546,224608,225902,226278,227260,228327,230129,231850,233132,233970,235054,236395,237702,238835,240271,242206,243440,244773,246055,247656,249043,250640,252603,254428,256135,257828,259449,260874,262102,263434,264480,265441,266557,267721,269037,270035,270950,271852,273367,274850,276616,277927,279575,281358,283595,285493,287992,290538,295175,297583,300105,301749,305550,310147,315202,320812,326772,333785,340948,349229,356771,367484
395078,15,Seattle,WA,165063,165030,165027,165036,165097,165498,165941,166481,166836,167340,167957,168656,169352,170178,171133,172284,173532,174369,175277,176021,176946,177840,178842,180087,181718,183282,184842,185961,187143,188266,189566,191158,193266,195110,196687,197949,198772,199631,200401,201750,202897,204703,206123,207657,208851,210612,212429,213977,215374,216905,218416,219925,221626,222914,224396,225354,226393,227081,227990,229121,230519,231844,233133,234203,235012,235915,236706,237769,238651,239712,240650,241960,242829,243759,244374,245074,245518,245867,246395,247064,247874,248682,249600,249961,250706,251417,252828,253961,255341,256412,257576,258826,260246,261763,263007,264639,266473,268604,270313,272196,274372,276955,279248,281222,283500,285957,288969,292276,296140,299143,302493,305728,309598,313997,318946,324509,329546,334440,339540,344683,348908,353827,358064,362913,367295,371626,375845,379313,382715,386261,388966,390683,391774,393520,396339,399751,402006,403151,402725,403046,402840,401271,398678,396612,395106,392805,389627,385479,381109,376540,372447,367470,362513,357956,353951,349426,345598,341295,337201,331258,326468,322603,320621,319129,317823,317248,316945,316723,314682,312782,310853,311051,311480,310375,307626,303902,300915,297250,293648,290397,288326,287021,284737,281895,277051,273509,270003,268004,265643,263591,261678,260032,259060,257135,256543,256131,258109,260438,263334,265682,268124,271069,274454,277355,279297,282564,286579,291474,295601,298533,301921,305317,309116,311892,314073,316422,319251,321812,322964,323727,323988,326220,327594,328850,329445,331365,333592,336377,339551,341906,344574,346599,350027,352399,355243,359034,363285,367165,370550,373571,376229,379707,383729,388148,391886,395609,399644,403138,406711,409837,414300,418962,423592,427766,431477,436191,441077,446807,452717,458005,462420,467519,471784,476902,481949,488497,494702,499814,503557,505612,505630,505177,506189,506931,507296,506252,505731,504230,503021,501495,502328,503298,505148,505990,506318,506497,509028,514432,520830,526706,532756,537964,540256,541738,545156,551865,559028,567118,574539,581110,587691,596119,605616,617613,632585
394865,16,Minneapolis-St Paul,MN,120350,120116,120008,119884,119960,120230,120531,120986,121376,121851,122349,122887,123360,123984,124693,125460,126021,126460,126916,127356,127861,128379,128907,129542,130280,131023,131688,132190,132799,133292,133983,134655,135696,136678,137658,138507,139538,140852,142350,143899,145409,147093,148513,149583,150385,151372,152870,154462,155973,157390,158634,160108,161552,163138,164798,167095,169216,171291,172819,174735,176648,178563,180609,182666,184476,186215,187992,189905,191972,194124,196197,197744,199115,200397,201711,202891,204522,206090,207765,209056,210428,211785,213324,215091,216901,218627,220316,221864,223359,224678,226117,227587,229084,230485,232033,233558,234975,236454,238020,239748,241330,243046,244673,246321,247850,249273,250398,251545,253066,254682,256027,257325,258688,259945,261030,261859,262947,263893,265108,265913,266380,266612,266892,267181,267243,267285,267193,267058,266545,266073,265515,265371,265380,265586,265479,264887,263757,262295,260742,259606,258563,257697,256291,254387,252063,249308,246887,244610,242544,240545,238392,235770,233086,230414,228132,225862,223565,221319,218543,216202,214562,213817,213464,213497,213548,213358,212884,212944,213102,213660,214136,214544,214484,213624,212377,210437,208236,206031,204309,202343,200482,198200,196341,194199,192057,189869,187923,186465,185326,184331,183260,182256,181479,181278,181626,182358,183004,184151,185452,187128,188887,190956,193101,195266,197289,198699,199617,200617,202794,205174,207730,210022,212357,214476,216226,217638,219171,220729,222728,224323,225434,225968,226098,225969,225643,225455,225588,226223,226710,227961,228975,230344,231125,231854,232687,233521,234682,235681,236851,237969,239429,240634,241617,242242,242751,243680,244946,246754,248275,249911,251258,252476,253354,254228,255538,257266,259350,261204,262760,263758,264807,265733,267112,268700,270631,272591,274531,276164,277553,278622,279698,281016,282192,283307,284167,285167,286258,287259,287776,288488,289375,290816,291958,292639,293347,293973,294894,296071,297132,298645,300193,302345,303645,304835,306096,308410,310941,313795,316692,319525,322623,325699,329325,332773,337255
395056,17,San Diego,CA,176474,176131,175943,175548,175367,175217,175054,174800,174568,174524,174542,174445,174205,174198,174434,174881,175181,175487,176075,177043,178327,179414,180676,182231,184319,186432,188343,190071,191834,193905,195750,197630,199337,201289,203045,204821,206313,207892,209368,211062,212976,214721,216831,218674,220464,222424,224680,227279,230109,232787,235553,238093,240767,244392,248217,252302,256003,259291,262740,265987,269110,272818,277003,281719,285474,288188,289918,291800,294160,296987,299986,302794,305903,308721,311642,314834,318864,323240,328382,334017,339656,345655,351375,359128,365401,371022,375545,380604,386097,389739,394769,399300,405868,411533,418087,421518,428386,437298,447488,455611,463382,477664,490870,503631,512939,522834,530904,539454,544269,548893,554584,562283,568797,569671,570119,571135,572722,573300,573433,574093,576091,576103,576458,574998,575517,573728,571336,566718,563685,560747,559486,556377,553921,551129,545164,539132,532216,528736,524495,522144,518339,513994,507300,501301,493228,484023,474331,467608,459345,452227,442678,434473,423671,414968,405866,398804,392490,389104,387287,381774,379211,374049,374497,372892,375833,377870,382215,384605,386791,387188,388485,391696,392096,392339,389998,389654,387541,384384,380474,378259,375940,373996,370557,368682,366944,365960,364304,361430,359219,357962,357602,355418,354979,354962,356403,356158,357517,359616,362061,365178,368923,373844,378162,385171,390200,394878,400765,408588,416684,424577,432902,442120,447329,450751,453153,455754,460803,467061,467578,466507,463653,463974,465315,463609,464868,465758,469913,471088,469903,469511,474805,479441,484040,484625,485919,488300,491210,494579,497143,501566,508617,511099,510213,510171,511849,515653,516652,520575,523962,528345,531051,533412,533010,535893,540544,546746,552561,556332,559752,560981,563962,567402,570711,574403,580993,586917,590474,589829,589052,590268,592489,595015,595379,595626,595484,594920,592041,590537,590385,594006,596229,599374,601879,603533,603301,602727,603858,606540,611179,616687,623696,628278,630848,631069,633149,639176,648332,658862,669703,680969,692929,705218,717911,733711,754557
395121,18,St. Louis,MO,97501,97823,98046,98489,98799,99056,99299,99600,99965,100324,100651,100931,101210,101372,101589,101849,102281,102764,103251,103651,104013,104389,104806,105215,105532,105829,106084,106382,106704,107045,107400,107620,107753,107917,108206,108592,109064,109601,110119,110506,110819,111128,111423,112056,112681,113161,113292,113497,113954,114473,115031,115605,116197,116818,117516,118243,118956,119704,120627,121428,121974,122390,122955,123745,124566,125352,126071,126651,127293,127961,128720,129549,130399,131289,132061,132757,133429,134141,134902,135615,136325,137030,137823,138538,139347,140188,141062,141861,142630,143471,144264,145188,146220,147361,148265,149141,149912,150693,151372,152083,152900,153706,154590,155325,155893,156358,156947,157687,158472,159210,160023,160808,161643,162387,163090,163882,164717,165536,166251,166936,167576,168237,168793,169365,169796,170169,170467,170671,170901,171187,171586,171844,172047,171971,171941,171975,172041,172157,172102,172009,171733,171351,170798,170257,169683,169356,168821,168044,167254,166606,166243,165817,165410,164774,163961,163022,162160,161542,161153,160681,159957,159062,158245,157613,157066,156891,157023,157361,157542,157174,156693,156389,156356,156121,155655,155071,154405,153556,152617,151581,150490,149605,148597,147500,146233,145341,144583,143808,143114,142508,141850,141166,140520,140137,140037,140167,140383,140384,140340,140355,140520,140482,140755,141068,141968,142437,142825,142838,142839,142883,142935,143197,143354,143810,144029,144281,144151,144189,144278,144624,145268,145963,146649,147020,147315,147528,147773,148013,148138,148459,148842,149439,149816,150192,150515,151012,151494,151889,152211,152802,153491,154197,154691,155109,155658,156300,157015,157493,158064,158820,159831,160554,161188,161779,162492,163200,163687,164256,164786,165609,166500,167214,167731,168120,168586,168924,169547,170217,171082,171627,172236,172814,173272,173856,174467,175287,176299,177468,178426,178917,179338,179667,179838,179750,179775,179974,180315,181047,181837,182897,183577,184481,184889,185788,186915,188638,190474,192339,194346,196222,198209,200210,202869,205900,209683
395148,19,Tampa,FL,89275,89301,89311,89418,89579,89806,89960,90063,90098,90211,90356,90611,90642,90720,90830,91146,91410,91567,91793,92088,92485,92752,93032,93265,93883,94431,94950,95052,95168,95344,95572,95882,96251,96743,97149,97380,97535,97833,98267,98760,99215,99711,100357,100917,101445,101884,102430,103081,103697,104235,104764,105456,106289,107109,107791,108536,109298,110092,110849,111608,112355,113205,113990,114800,115494,116261,117085,117905,118800,119706,120678,121661,122700,123662,124679,125654,126669,127653,128597,129614,130579,131592,132673,133868,135171,136487,137762,139035,140365,141597,142793,143904,145112,146622,148143,149744,151103,152527,154052,155533,157274,159249,161689,164196,166690,169105,171584,174279,177233,180293,183268,186543,190009,193852,197876,201932,206477,210678,214887,218755,222057,225247,228515,231918,234324,236103,237170,238539,238729,238604,237515,236142,235247,234652,233750,232301,230597,228332,225300,221791,218591,215401,212836,209787,206465,202301,198408,194680,191028,187687,184529,181472,178367,175165,171322,167874,164523,161638,158758,155697,153098,150642,148888,147049,145526,144187,143695,143074,142884,142708,142444,142224,141772,141323,140247,139074,137528,135897,134059,132601,130954,129014,127202,125447,124023,122529,121307,120317,119784,119643,119632,119382,118993,118966,119229,119761,120098,120610,121301,122282,123080,123817,124418,125483,127027,128691,130119,131457,133145,134986,136956,138806,140602,142083,143490,144654,145481,146233,147283,148335,149365,150027,150608,150907,151448,152489,153729,154888,155812,156821,157563,158523,159226,160448,161552,162838,164111,165449,166607,167938,169611,171574,173388,174738,176188,177337,178773,180158,181700,182854,184445,185994,187553,188403,189341,190881,192683,194602,196195,197897,199250,200655,201870,202976,204034,205757,207839,209620,210831,211993,213040,214120,215312,216605,217640,218888,220049,220674,220952,221323,222241,222955,223968,224534,225173,225781,226637,227461,228367,229822,231732,233692,235150,236566,238111,240640,243384,246405,249743,253399,257455,261660,266061,270951,276685
