,city,State,Payment,lat,lng,group,start_year,reach_stage
1310,Chelsea,Michigan,47706,42.3132,-84.0188,NA,2012,2
1311,Clare,Michigan,26180,43.826,-84.7635,NA,2012,2
1312,Coldwater,Michigan,17221,41.9456,-84.9993,NA,2013,2
1313,Coloma,Michigan,1716,42.1864,-86.3083,NA,2012,1
1315,Dearborn,Michigan,20734,42.3127,-83.2129,NA,2013,2
1316,Deckerville,Michigan,11529,43.5265,-82.742,NA,2013,1
1317,Detroit,Michigan,136345,42.3834,-83.1024,NA,2011,2
1319,Eaton Rapids,Michigan,29667,42.5092,-84.653,NA,2011,2
1320,Escanaba,Michigan,2450,45.7477,-87.09,NA,2012,1
1321,Farmington Hills,Michigan,31046,42.486,-83.3771,NA,2012,2
1322,Flint,Michigan,44806,43.0236,-83.6922,NA,2012,2
1323,Frankfort,Michigan,8311,44.6361,-86.2332,NA,2013,1
1324,Garden City,Michigan,12589,42.3244,-83.3412,NA,2013,2
1325,Gaylord,Michigan,11571,45.0213,-84.6803,NA,2012,2
1326,Gladwin,Michigan,14339,43.9836,-84.4877,NA,2012,1
1327,Grand Blanc,Michigan,37807,42.9259,-83.6182,NA,2012,2
1328,Grand Haven,Michigan,37363,43.0553,-86.2201,NA,2011,2
1329,Grand Rapids,Michigan,58086,42.9615,-85.6557,NA,2011,2
1330,Grayling,Michigan,30732,44.6566,-84.7091,NA,2012,2
1331,Greenville,Michigan,28416,43.1797,-85.2533,NA,2012,2
1332,Hancock,Michigan,16191,47.1355,-88.5987,NA,2013,2
1333,Harbor Beach,Michigan,40844,43.8456,-82.6555,NA,2012,2
1334,Hastings,Michigan,18420,42.6498,-85.2886,NA,2012,1
1335,Hillsdale,Michigan,40317,41.9266,-84.6356,NA,2012,2
1336,Holland,Michigan,22819,42.7677,-86.0984,NA,2013,2
1337,Howell,Michigan,31490,42.6078,-83.9339,NA,2011,2
1338,Ionia,Michigan,7011,42.9775,-85.0725,NA,2013,1
1339,Iron Mountain,Michigan,31172,45.8277,-88.0604,NA,2013,2
1340,Iron River,Michigan,17250,46.0966,-88.6396,NA,2013,2
1341,Ironwood,Michigan,3896,46.4522,-90.1505,NA,2013,1
1342,Ishpeming,Michigan,2262,46.4862,-87.6658,NA,2011,1
1343,Kalamazoo,Michigan,73568,42.2749,-85.5881,NA,2012,2
1344,Kalkaska,Michigan,8070,44.7322,-85.1782,NA,2013,1
1345,Lakeview,Michigan,12198,43.4434,-85.2738,NA,2012,1
1347,Lansing,Michigan,33202,42.7142,-84.56,NA,2013,2
1348,Lapeer,Michigan,23760,43.0448,-83.3255,NA,2013,2
1349,Laurium,Michigan,6234,47.2351,-88.4382,NA,2013,1
1350,Livonia,Michigan,34721,42.3972,-83.3733,NA,2011,2
1351,Ludington,Michigan,24954,43.9573,-86.4434,NA,2013,2
1352,Manistee,Michigan,8626,44.244,-86.3242,NA,2014,2
1354,Manistique,Michigan,16911,45.9591,-86.2507,NA,2011,1
1355,Marlette,Michigan,11115,43.3268,-83.0807,NA,2011,1
1356,Marquette,Michigan,7991,46.544,-87.4082,NA,2013,2
1357,Marshall,Michigan,35187,42.2617,-84.9598,NA,2011,2
1358,Midland,Michigan,29036,43.6239,-84.2315,NA,2012,2
1359,Monroe,Michigan,26207,41.9154,-83.3849,NA,2013,2
1362,Muskegon,Michigan,55021,43.2281,-86.2562,NA,2011,2
1363,Newberry,Michigan,16697,46.3538,-85.5098,NA,2014,1
1364,Ontonagon,Michigan,11759,46.8665,-89.3122,NA,2015,1
1365,Owosso,Michigan,26510,42.9954,-84.1759,NA,2012,2
1366,Paw Paw,Michigan,3960,42.2147,-85.8917,NA,2013,1
1367,Pigeon,Michigan,25663,43.8295,-83.2703,NA,2011,1
1368,Pontiac,Michigan,55122,42.6493,-83.2878,NA,2011,2
1369,Port Huron,Michigan,47619,42.9822,-82.4387,NA,2011,2
1370,Reed City,Michigan,11538,43.8725,-85.5068,NA,2012,1
1371,Rochester,Michigan,25367,42.6866,-83.1197,NA,2012,2
1372,Royal Oak,Michigan,36995,42.5084,-83.1539,NA,2011,2
1373,Saginaw,Michigan,76310,43.4199,-83.9501,NA,2011,2
1374,Saint Ignace,Michigan,7080,45.8695,-84.7255,NA,2014,1
1375,Saint Johns,Michigan,7330,43.0006,-84.5556,NA,2013,1
1376,Saint Joseph,Michigan,31643,42.0967,-86.485,NA,2012,2
1377,Sandusky,Michigan,35190,43.4212,-82.8333,NA,2012,2
1378,Sault Sainte Marie,Michigan,33198,46.4817,-84.3723,NA,2012,2
1379,Shelby,Michigan,12848,43.6117,-86.3648,NA,2011,1
1380,Sheridan,Michigan,3287,43.2086,-85.0739,NA,2013,1
1381,South Haven,Michigan,50267,42.4011,-86.2676,NA,2013,2
1382,Southfield,Michigan,93537,42.4765,-83.2605,NA,2011,2
1383,Standish,Michigan,14831,43.9794,-83.9637,NA,2013,1
1384,Sturgis,Michigan,26532,41.8004,-85.4181,NA,2011,2
1385,Tawas City,Michigan,15596,44.2679,-83.5244,NA,2013,2
1386,Tecumseh,Michigan,1784,42.0067,-83.9451,NA,2014,1
1387,Three Rivers,Michigan,28728,41.9466,-85.628,NA,2012,1
1388,Traverse City,Michigan,37005,44.7547,-85.6035,NA,2012,2
1389,Warren,Michigan,45323,42.4934,-83.027,NA,2013,2
1390,West Branch,Michigan,21193,44.2736,-84.2362,NA,2012,2
1391,Wyandotte,Michigan,11000,42.2113,-83.1558,NA,2014,2
1392,Ypsilanti,Michigan,36290,42.2437,-83.6205,NA,2011,2
1393,Zeeland,Michigan,37912,42.8139,-86.0129,NA,2013,2
1394,Ada,Minnesota,9743,47.2992,-96.5165,NA,2014,1
1395,Aitkin,Minnesota,28463,46.5303,-93.7051,NA,2012,2
1396,Albany,Minnesota,9958,45.6284,-94.5674,NA,2015,1
1397,Albert Lea,Minnesota,28217,43.6546,-93.364,NA,2012,2
1398,Alexandria,Minnesota,38907,45.8776,-95.3767,NA,2012,2
1399,Appleton,Minnesota,39945,45.1997,-96.0232,NA,2011,2
1400,Arlington,Minnesota,22129,44.6085,-94.0764,NA,2012,1
1401,Austin,Minnesota,4848,43.6722,-92.9761,NA,2012,1
1402,Baudette,Minnesota,24806,48.7119,-94.5925,NA,2014,1
1403,Bemidji,Minnesota,21176,47.483,-94.8788,NA,2013,2
1404,Benson,Minnesota,15836,45.315,-95.6072,NA,2013,1
1405,Blue Earth,Minnesota,3901,43.6404,-94.1004,NA,2014,1
1406,Brainerd,Minnesota,31892,46.3553,-94.1982,NA,2011,2
1407,Canby,Minnesota,14384,44.7157,-96.269,NA,2012,1
1408,Cannon Falls,Minnesota,5670,44.5123,-92.9034,NA,2012,1
1409,Cass Lake,Minnesota,11785,47.3788,-94.5991,NA,2013,1
1410,Cloquet,Minnesota,32336,46.7221,-92.4923,NA,2012,2
1411,Cook,Minnesota,39688,47.841,-92.6882,NA,2013,2
1412,Crookston,Minnesota,14452,47.7747,-96.6062,NA,2012,1
1413,Crosby,Minnesota,32523,46.4893,-93.9574,NA,2012,2
1414,Dawson,Minnesota,32707,44.9289,-96.0504,NA,2011,2
1415,Duluth,Minnesota,83753,46.7757,-92.1392,NA,2011,2
1416,Elbow Lake,Minnesota,11224,45.9905,-95.9776,NA,2013,2
1417,Ely,Minnesota,21246,47.9054,-91.851,NA,2014,1
1418,Fairmont,Minnesota,37448,43.6441,-94.4621,NA,2012,2
1419,Faribault,Minnesota,13592,44.2985,-93.2786,NA,2014,1
1420,Fergus Falls,Minnesota,26727,46.2854,-96.0759,NA,2012,2
1421,Fosston,Minnesota,11681,47.5857,-95.7585,NA,2013,1
1422,Glencoe,Minnesota,3313,44.7698,-94.1513,NA,2014,1
1423,Glenwood,Minnesota,15590,45.6517,-95.3643,NA,2011,2
1424,Graceville,Minnesota,7950,45.5686,-96.4372,NA,2015,1
1425,Grand Marais,Minnesota,17109,47.7586,-90.3443,NA,2013,1
1426,Grand Rapids,Minnesota,29013,47.238,-93.5327,NA,2013,2
1427,Granite Falls,Minnesota,8329,44.8107,-95.5372,NA,2013,1
1428,Hallock,Minnesota,11532,48.766,-96.9427,NA,2012,1
1429,Hastings,Minnesota,30270,44.7318,-92.8538,NA,2012,1
1430,Hendricks,Minnesota,9641,44.5076,-96.4281,NA,2014,1
1431,Hibbing,Minnesota,34505,47.3981,-92.9487,NA,2013,2
1432,Hutchinson,Minnesota,25630,44.8854,-94.3773,NA,2013,2
1433,International Falls,Minnesota,34618,48.5884,-93.4083,NA,2012,2
1434,Lake City,Minnesota,5770,44.4453,-92.2796,NA,2012,1
1435,Le Sueur,Minnesota,9009,44.4703,-93.9025,NA,2015,1
1436,Litchfield,Minnesota,10948,45.1221,-94.5255,NA,2012,1
1437,Little Falls,Minnesota,5168,45.9836,-94.3599,NA,2015,1
1438,Luverne,Minnesota,13070,43.6533,-96.2146,NA,2012,1
1439,Madelia,Minnesota,9089,44.0482,-94.4198,NA,2014,1
1440,Madison,Minnesota,17789,45.0127,-96.1889,NA,2012,1
1441,Mahnomen,Minnesota,10426,47.3146,-95.9673,NA,2014,1
1442,Mankato,Minnesota,22095,44.1712,-93.9773,NA,2012,2
1443,Maplewood,Minnesota,23795,44.984,-93.0247,NA,2012,2
1444,Minneapolis,Minnesota,546309,44.9635,-93.2678,NA,2011,2
1445,Monticello,Minnesota,6544,45.298,-93.7982,NA,2012,1
1446,Moose Lake,Minnesota,28439,46.4445,-92.7635,NA,2012,1
1447,Mora,Minnesota,24012,45.8766,-93.2916,NA,2012,2
1448,Northfield,Minnesota,45172,44.455,-93.1698,NA,2011,2
1449,Ortonville,Minnesota,12279,45.3017,-96.4415,NA,2012,1
1450,Park Rapids,Minnesota,26022,46.9171,-95.0598,NA,2014,1
1451,Paynesville,Minnesota,16521,45.3785,-94.7217,NA,2012,2
1452,Pipestone,Minnesota,9568,43.9958,-96.3117,NA,2012,1
1454,Red Wing,Minnesota,29340,44.5816,-92.6036,NA,2013,2
1455,Redwood Falls,Minnesota,9030,44.5471,-95.1031,NA,2013,2
1456,Robbinsdale,Minnesota,29977,45.0261,-93.3332,NA,2011,2
1457,Rochester,Minnesota,41223,44.0151,-92.4778,NA,2012,2
1459,Roseau,Minnesota,30114,48.8446,-95.7625,NA,2012,1
1460,Saint Cloud,Minnesota,33376,45.5339,-94.1719,NA,2012,2
1461,Saint James,Minnesota,5479,43.9832,-94.6249,NA,2012,1
1462,Saint Paul,Minnesota,63811,44.9477,-93.104,NA,2012,2
1463,Sandstone,Minnesota,10656,46.1292,-92.8646,NA,2014,1
1464,Sauk Centre,Minnesota,13565,45.7365,-94.9526,NA,2012,1
1465,Shakopee,Minnesota,39227,44.7744,-93.4765,NA,2011,2
1466,Slayton,Minnesota,28682,43.9902,-95.7576,NA,2011,2
1467,Sleepy Eye,Minnesota,8310,44.299,-94.7244,NA,2013,1
1468,Springfield,Minnesota,5429,44.2373,-94.9814,NA,2012,1
1470,Staples,Minnesota,12813,46.369,-94.8018,NA,2012,1
1471,Stillwater,Minnesota,37236,45.0573,-92.8313,NA,2012,2
1472,Tracy,Minnesota,7831,44.2377,-95.6161,NA,2013,1
1473,Tyler,Minnesota,32598,44.2785,-96.1355,NA,2011,2
1474,Virginia,Minnesota,26668,47.5172,-92.5121,NA,2011,2
1475,Waconia,Minnesota,39867,44.8414,-93.7921,NA,2013,2
1476,Wadena,Minnesota,6134,46.4452,-95.1281,NA,2011,1
1477,Warren,Minnesota,20364,48.194,-96.7688,NA,2012,1
1478,Waseca,Minnesota,5646,44.0827,-93.5026,NA,2012,1
1479,Westbrook,Minnesota,7820,44.0422,-95.4375,NA,2012,1
1480,Wheaton,Minnesota,5524,45.8059,-96.498,NA,2012,1
1481,Willmar,Minnesota,36901,45.1226,-95.0561,NA,2012,2
1482,Windom,Minnesota,9263,43.8736,-95.1201,NA,2012,1
1483,Winona,Minnesota,27810,44.0509,-91.6689,NA,2011,2
1484,Woodbury,Minnesota,26733,44.9057,-92.923,NA,2012,2
1485,Worthington,Minnesota,46381,43.6282,-95.5992,NA,2012,2
1486,Aberdeen,Mississippi,8605,33.8287,-88.5539,NA,2013,1
1487,Ackerman,Mississippi,3711,33.311,-89.1711,NA,2015,1
1488,Amory,Mississippi,19571,33.9813,-88.4823,NA,2014,2
1489,Batesville,Mississippi,25845,34.3147,-89.9249,NA,2013,2
1490,Bay Saint Louis,Mississippi,35332,30.3281,-89.3774,NA,2011,2
1491,Belzoni,Mississippi,10477,33.1804,-90.4863,NA,2012,1
1492,Biloxi,Mississippi,25313,30.4422,-88.9512,NA,2012,2
1493,Booneville,Mississippi,13504,34.6643,-88.5684,NA,2015,1
1494,Brookhaven,Mississippi,35723,31.5803,-90.4432,NA,2012,2
1496,Charleston,Mississippi,4141,34.0075,-90.0552,NA,2013,1
1498,Clarksdale,Mississippi,24465,34.1971,-90.5729,NA,2012,2
1499,Cleveland,Mississippi,30319,33.744,-90.7285,NA,2013,2
1500,Collins,Mississippi,29132,31.6469,-89.5669,NA,2011,2
1501,Columbia,Mississippi,29476,31.2564,-89.8266,NA,2011,2
1502,Columbus,Mississippi,14662,33.5088,-88.4097,NA,2015,1
1503,Corinth,Mississippi,23153,34.9474,-88.5143,NA,2012,2
1506,Eupora,Mississippi,30372,33.5436,-89.2766,NA,2012,2
1507,Fayette,Mississippi,7785,31.7123,-91.062,NA,2015,2
1508,Forest,Mississippi,883,32.3595,-89.4761,NA,2014,1
1509,Gautier,Mississippi,42172,30.4106,-88.6568,NA,2012,2
1510,Greenville,Mississippi,39058,33.385,-91.0514,NA,2012,2
1511,Greenwood,Mississippi,29428,33.5126,-90.1993,NA,2012,2
1512,Grenada,Mississippi,17091,33.7816,-89.813,NA,2011,1
1513,Gulfport,Mississippi,80127,30.4271,-89.0703,NA,2011,1
1514,Hattiesburg,Mississippi,40773,31.3072,-89.3168,NA,2013,2
1515,Hazlehurst,Mississippi,8902,31.8645,-90.3926,NA,2011,1
1516,Indianola,Mississippi,46744,33.4492,-90.6447,NA,2011,2
1517,Jackson,Mississippi,109555,32.3163,-90.2124,NA,2012,2
1519,Kilmichael,Mississippi,11036,33.4404,-89.5673,NA,2012,1
1520,Kosciusko,Mississippi,3835,33.0585,-89.5893,NA,2012,1
1521,Laurel,Mississippi,34622,31.6956,-89.1448,NA,2012,2
1522,Leakesville,Mississippi,25238,31.1545,-88.558,NA,2012,1
1523,Louisville,Mississippi,18180,33.1224,-89.0553,NA,2013,2
1524,Lucedale,Mississippi,38264,30.9312,-88.5959,NA,2012,2
1525,Macon,Mississippi,19848,33.1217,-88.5564,NA,2012,1
1526,Magee,Mississippi,36904,31.873,-89.734,NA,2011,2
1527,Magnolia,Mississippi,30848,31.1619,-90.467,NA,2011,1
1528,Marks,Mississippi,830,34.2535,-90.2723,NA,2013,1
1529,McComb,Mississippi,29503,31.2449,-90.4714,NA,2013,2
1530,Meadville,Mississippi,22336,31.4721,-90.893,NA,2012,2
1531,Mendenhall,Mississippi,12240,31.9609,-89.8694,NA,2012,1
1532,Meridian,Mississippi,33738,32.3846,-88.6897,NA,2012,2
1533,Morton,Mississippi,46910,32.3499,-89.654,NA,2012,2
1534,Natchez,Mississippi,26982,31.5437,-91.3867,NA,2012,2
1535,New Albany,Mississippi,11882,34.4909,-89.0201,NA,2015,1
1536,Newton,Mississippi,15572,32.3296,-89.1534,NA,2014,1
1537,Oxford,Mississippi,15630,34.3609,-89.5286,NA,2015,1
1538,Pearl,Mississippi,23299,32.273,-90.0918,NA,2013,1
1540,Pontotoc,Mississippi,8364,34.2532,-89.0091,NA,2012,1
1541,Poplarville,Mississippi,2548,30.8391,-89.5306,NA,2014,1
1542,Richton,Mississippi,1625,31.3495,-88.9407,NA,2012,1
1543,Ripley,Mississippi,20581,34.7321,-88.9444,NA,2012,2
1544,Rolling Fork,Mississippi,11416,32.9073,-90.8769,NA,2012,2
1545,Ruleville,Mississippi,7172,33.7246,-90.55,NA,2012,2
1546,Senatobia,Mississippi,35934,34.6081,-89.9762,NA,2012,2
1547,Southaven,Mississippi,3120,34.9514,-89.9787,NA,2015,1
1548,Starkville,Mississippi,36760,33.4608,-88.8297,NA,2011,2
1549,Tupelo,Mississippi,20871,34.2691,-88.7318,NA,2013,2
1550,Tylertown,Mississippi,15513,31.1173,-90.1444,NA,2013,1
1551,Union,Mississippi,31114,32.5711,-89.1152,NA,2012,2
1552,Vicksburg,Mississippi,20366,32.3173,-90.8868,NA,2013,2
1553,Water Valley,Mississippi,17694,34.1622,-89.6301,NA,2012,2
1554,Waynesboro,Mississippi,36082,31.6773,-88.6353,NA,2011,2
1555,West Point,Mississippi,36060,33.6064,-88.6571,NA,2012,2
1556,Wiggins,Mississippi,11867,30.8557,-89.1385,NA,2013,1
1557,Winona,Mississippi,11521,33.4899,-89.7279,NA,2012,1
1558,Yazoo City,Mississippi,608,32.8618,-90.4067,NA,2011,1
1559,Albany,Missouri,685,40.2479,-94.3335,NA,2013,1
1560,Appleton City,Missouri,10521,38.1906,-94.031,NA,2014,1
1561,Aurora,Missouri,9035,36.9674,-93.7183,NA,2012,2
1562,Belton,Missouri,27520,38.8191,-94.5334,NA,2011,1
1563,Bethany,Missouri,13699,40.2684,-94.0281,NA,2013,1
1564,Blue Springs,Missouri,17460,39.0124,-94.2722,NA,2012,2
1565,Bolivar,Missouri,26663,37.6057,-93.4175,NA,2011,2
1566,Boonville,Missouri,29358,38.9587,-92.7471,NA,2013,2
1567,Branson,Missouri,35121,36.6511,-93.2633,NA,2012,2
1568,Bridgeton,Missouri,31193,38.7672,-90.4276,NA,2012,2
1569,Brookfield,Missouri,14447,39.7853,-93.0772,NA,2012,1
1570,Butler,Missouri,28185,38.2598,-94.3394,NA,2012,2
1571,Cameron,Missouri,14487,39.7469,-94.2364,NA,2014,2
1572,Cape Girardeau,Missouri,43756,37.3108,-89.5596,NA,2013,2
1573,Carrollton,Missouri,32629,39.3636,-93.4955,NA,2011,2
1574,Carthage,Missouri,1476,37.1503,-94.3225,NA,2013,1
1575,Cassville,Missouri,2182,36.6786,-93.8681,NA,2012,1
1576,Chesterfield,Missouri,32544,38.6588,-90.5805,NA,2012,2
1577,Chillicothe,Missouri,21067,39.7953,-93.5498,NA,2012,2
1578,Clinton,Missouri,26517,38.3716,-93.7679,NA,2012,2
1579,Columbia,Missouri,54848,38.9478,-92.3258,NA,2011,2
1580,Creve Coeur,Missouri,25878,38.6621,-90.443,NA,2013,2
1581,Doniphan,Missouri,27673,36.6234,-90.8219,NA,2012,2
1582,Edina,Missouri,26572,40.168,-92.1732,NA,2012,2
1583,Ellington,Missouri,14845,37.2366,-90.9733,NA,2014,1
1584,Excelsior Springs,Missouri,35330,39.3395,-94.2377,NA,2011,2
1585,Fairfax,Missouri,13460,40.3392,-95.392,NA,2012,2
1586,Farmington,Missouri,55146,37.7821,-90.4287,NA,2013,2
1587,Fenton,Missouri,23690,38.5279,-90.4489,NA,2012,2
1588,Festus,Missouri,25533,38.2197,-90.4095,NA,2012,2
1589,Fredericktown,Missouri,12268,37.5643,-90.2987,NA,2014,1
1590,Fulton,Missouri,29960,38.8551,-91.951,NA,2011,1
1591,Hannibal,Missouri,22841,39.7097,-91.3936,NA,2013,2
1592,Harrisonville,Missouri,19956,38.653,-94.3467,NA,2012,1
1593,Hermann,Missouri,13598,38.6983,-91.4342,NA,2012,2
1594,Independence,Missouri,28219,39.0871,-94.3503,NA,2011,2
1595,Jefferson City,Missouri,48745,38.5677,-92.1757,NA,2012,2
1596,Joplin,Missouri,49462,37.0766,-94.5016,NA,2011,2
1597,Kansas City,Missouri,105446,39.1239,-94.5541,NA,2011,2
1598,Kennett,Missouri,41979,36.2403,-90.0481,NA,2012,2
1600,Lamar,Missouri,4281,37.4944,-94.2785,NA,2013,1
1601,Lebanon,Missouri,25976,37.6718,-92.6603,NA,2011,2
1602,Lees Summit,Missouri,94938,38.9172,-94.3816,NA,2011,2
1603,Liberty,Missouri,23477,39.2394,-94.4191,NA,2012,2
1604,Louisiana,Missouri,23221,39.4414,-91.0626,NA,2012,2
1605,Macon,Missouri,31757,39.7424,-92.4712,NA,2011,2
1606,Marshall,Missouri,39037,39.1145,-93.201,NA,2013,2
1607,Maryville,Missouri,47066,40.3429,-94.8709,NA,2012,2
1608,Memphis,Missouri,30154,40.4614,-92.1704,NA,2011,2
1609,Mexico,Missouri,14361,39.1626,-91.8711,NA,2012,2
1610,Milan,Missouri,14642,40.2031,-93.124,NA,2013,2
1611,Moberly,Missouri,26713,39.4185,-92.4364,NA,2012,2
1612,Mountain View,Missouri,3198,36.9936,-91.7019,NA,2012,1
1613,Neosho,Missouri,10857,36.844,-94.3756,NA,2013,1
1614,North Kansas City,Missouri,34209,39.1396,-94.5643,NA,2011,2
