"zip","city","state","latitude","longitude","Total_Payments"
"03872","Sanbornville","NH",43.564008,-71.03405,55240
"03874","Seabrook","NH",42.88439,-70.85466,113280
"03878","Somersworth","NH",43.253783,-70.87549,1379314.28
"03885","Stratham","NH",43.015756,-70.90192,252778.09
"03886","Tamworth","NH",43.857079,-71.25988,38220
"03894","Wolfeboro","NH",43.596233,-71.19552,267002.85
"03896","Wolfeboro Falls","NH",43.589157,-71.218894,86960
"03903","Eliot","ME",43.135435,-70.79348,39560
"03904","Kittery","ME",43.101538,-70.73611,535658.58
"03908","South Berwick","ME",43.234782,-70.77876,259421.87
"03909","York","ME",43.159537,-70.65239,1357732.58
"04005","Biddeford","ME",43.480704,-70.45871,1611860
"04009","Bridgton","ME",44.059192,-70.72552,33035.13
"04011","Brunswick","ME",43.8992,-69.95894,2238633.55
"04020","Cornish","ME",43.773606,-70.80878,41520
"04030","East Waterboro","ME",43.585861,-70.6793,25480
"04032","Freeport","ME",43.843778,-70.10172,175251.41
"04037","Fryeburg","ME",44.050856,-70.95648,34300
"04038","Gorham","ME",43.697118,-70.46301,230282.92
"04039","Gray","ME",43.879576,-70.3533,93702.15
"04041","Hiram","ME",43.871738,-70.83391,26460
"04043","Kennebunk","ME",43.38551,-70.54707,597700
"04048","Limerick","ME",43.682791,-70.77178,83520
"04054","Moody","ME",43.276341,-70.597752,150400
"04062","Windham","ME",43.810673,-70.41697,159460
"04064","Old Orchard Beach","ME",43.514864,-70.3856,108113.62
"04072","Saco","ME",43.527322,-70.45171,396718.81
"04073","Sanford","ME",43.426792,-70.75245,587069.15
"04074","Scarborough","ME",43.583224,-70.35268,2767362.44
"04077","South Casco","ME",43.910029,-70.524524,25840
"04083","Springvale","ME",43.467037,-70.80275,11760
"04086","Topsham","ME",43.94674,-69.96163,206600
"04090","Wells","ME",43.320211,-70.61178,153960
"04092","Westbrook","ME",43.682148,-70.35823,723577.93
"04093","West Buxton","ME",43.660386,-70.57492,29760
"04096","Yarmouth","ME",43.801773,-70.17932,490898.97
"04101","Portland","ME",43.660525,-70.25862,2030360.61
"04102","Portland","ME",43.658632,-70.2911,3065085.69
"04103","Portland","ME",43.685882,-70.2903,544113.57
"04104","Portland","ME",43.84649,-70.464839,692100.3
"04105","Falmouth","ME",43.736732,-70.26027,769162.01
"04106","South Portland","ME",43.631549,-70.27272,2935048.97
"04107","Cape Elizabeth","ME",43.604739,-70.22617,249339.3
"04210","Auburn","ME",44.089173,-70.24143,494030.04
"04217","Bethel","ME",44.372129,-70.8175,26460
"04240","Lewiston","ME",44.094773,-70.19141,1419140.81
"04254","Livermore Falls","ME",44.470961,-70.17486,63080
"04268","Norway","ME",44.223589,-70.58366,99200
"04276","Rumford","ME",44.53599,-70.56609,153960
"04330","Augusta","ME",44.344406,-69.76345,868519.42
"04344","Farmingdale","ME",44.26043,-69.80122,29760
"04345","Gardiner","ME",44.211491,-69.80866,158797.37
"04347","Hallowell","ME",44.286802,-69.79788,87440
"04351","Manchester","ME",44.306955,-69.87518,14700
"04355","Readfield","ME",44.376802,-69.96353,73983.47
"04358","South China","ME",44.428911,-69.52679,41520
"04364","Winthrop","ME",44.31842,-69.95997,124319.91
"04401","Bangor","ME",44.81777,-68.78952,2023252.32
"04402","Bangor","ME",45.519867,-68.647416,41520
"04412","Brewer","ME",44.78696,-68.7547,259760
"04416","Bucksport","ME",44.609813,-68.78303,30000
"04426","Dover Foxcroft","ME",45.195052,-69.18861,76733.91
"04441","Greenville","ME",45.517693,-69.5223,26460
"04443","Guilford","ME",45.245781,-69.37191,350.23
"04457","Lincoln","ME",45.368934,-68.48354,44420.69
"04468","Old Town","ME",44.951551,-68.67889,73940.82
"04473","Orono","ME",44.889249,-68.68177,56683.89
"04496","Winterport","ME",44.657697,-68.8957,31153.44
"04530","Bath","ME",43.900651,-69.83405,416015.95
"04538","Boothbay Harbor","ME",43.85424,-69.63217,71161.66
"04543","Damariscotta","ME",44.036533,-69.48841,163716.01
"04553","Newcastle","ME",44.048714,-69.54335,39800
"04572","Waldoboro","ME",44.10637,-69.37177,38273.77
"04578","Wiscasset","ME",43.974367,-69.68366,70724.77
"04605","Ellsworth","ME",44.614885,-68.43626,483161.85
"04609","Bar Harbor","ME",44.402596,-68.26204,98980
"04614","Blue Hill","ME",44.413056,-68.58156,51416.71
"04619","Calais","ME",45.166045,-67.24243,27739.64
"04631","Eastport","ME",44.913741,-67.00391,6709.19
"04643","Harrington","ME",44.599134,-67.82533,1960
"04653","Bass Harbor","ME",44.248615,-68.3521,31055.73
"04654","Machias","ME",44.802637,-67.54727,37600
"04658","Milbridge","ME",44.512003,-67.87827,18000
"04679","Southwest Harbor","ME",44.278453,-68.32186,9800
"04691","Whiting","ME",44.790082,-67.24789,21920
"04730","Houlton","ME",46.12672,-67.87798,105877.08
"04736","Caribou","ME",46.878869,-68.01128,177569.65
"04743","Fort Kent","ME",47.209541,-68.57238,84507.29
"04756","Madawaska","ME",47.345936,-68.32256,37600
"04769","Presque Isle","ME",46.679321,-68.00216,93460
"04785","Van Buren","ME",47.14685,-67.94718,29760
"04841","Rockland","ME",44.108735,-69.11366,59760
"04843","Camden","ME",44.218159,-69.08184,47640
"04849","Lincolnville","ME",44.325944,-69.03065,76440
"04856","Rockport","ME",44.180867,-69.09812,303509.88
"04901","Waterville","ME",44.554965,-69.61297,547640
"04915","Belfast","ME",44.445295,-69.02257,233925.52
"04928","Corinna","ME",44.949001,-69.27327,326.49
"04930","Dexter","ME",45.023476,-69.29725,2706.37
"04938","Farmington","ME",44.66776,-70.12362,549280
"04953","Newport","ME",44.85549,-69.26397,132600.03
"04963","Oakland","ME",44.560495,-69.76938,178440
"04967","Pittsfield","ME",44.774328,-69.40616,61740
"04976","Skowhegan","ME",44.782568,-69.69212,87777.15
"04988","Unity","ME",44.60509,-69.33022,21708.19
"05001","White River Junction","VT",43.662892,-72.36825,467458.57
"05060","Randolph","VT",43.954353,-72.66916,280262.27
"05089","Windsor","VT",43.486791,-72.42611,378498.39
"05101","Bellows Falls","VT",43.156451,-72.4729,47431.37
"05143","Chester","VT",43.26449,-72.61831,41760
"05154","Saxtons River","VT",43.139961,-72.50844,26460
"05156","Springfield","VT",43.300126,-72.47767,15616.4
"05158","Westminster","VT",43.093695,-72.45054,109538.33
"05201","Bennington","VT",42.882231,-73.17873,750107.17
"05254","Manchester","VT",43.162074,-73.07155,66424.39
"05255","Manchester Center","VT",43.172699,-73.05261,148680
"05262","Shaftsbury","VT",42.977018,-73.16602,130440
"05301","Brattleboro","VT",42.849957,-72.62328,862603.56
"05303","Brattleboro","VT",42.99467,-72.720362,26460
"05353","Townshend","VT",43.04943,-72.66643,1960
"05401","Burlington","VT",44.484038,-73.22126,10269401.12
"05403","South Burlington","VT",44.451941,-73.17941,1074329.38
"05404","Winooski","VT",44.494999,-73.18259,75424.72
"05405","Burlington","VT",44.442117,-73.082525,26460
"05408","Burlington","VT",44.48,-73.27,37600
"05443","Bristol","VT",44.129002,-73.05258,38460
"05445","Charlotte","VT",44.309241,-73.23504,87281.67
"05446","Colchester","VT",44.541902,-73.19659,548112.37
"05452","Essex Junction","VT",44.501991,-73.09376,221031.47
"05454","Fairfax","VT",44.693805,-73.04099,185817.02
"05461","Hinesburg","VT",44.332217,-73.09254,61513.72
"05468","Milton","VT",44.641974,-73.13469,34300
"05477","Richmond","VT",44.392443,-72.95936,145831.5
"05482","Shelburne","VT",44.388556,-73.22318,106100.33
"05491","Vergennes","VT",44.12753,-73.28437,144415.66
"05495","Williston","VT",44.44524,-73.09917,526910.52
"05602","Montpelier","VT",44.265633,-72.59686,342612.96
"05641","Barre","VT",44.194307,-72.49443,1513654.07
"05661","Morrisville","VT",44.549391,-72.60332,172480
"05666","North Montpelier","VT",44.33865,-72.44382,19600
"05672","Stowe","VT",44.475387,-72.70225,126754.8
"05701","Rutland","VT",43.617302,-72.96325,854284.1
"05733","Brandon","VT",43.810371,-73.09998,97740
"05736","Center Rutland","VT",43.602211,-73.01298,38063.33
"05753","Middlebury","VT",44.006024,-73.172,774462.09
"05828","Danville","VT",44.424043,-72.12808,11760
"05836","East Hardwick","VT",44.529915,-72.26819,65448.26
"05851","Lyndonville","VT",44.541352,-72.02686,37840
"05855","Newport","VT",44.936237,-72.19921,85739.15
"06001","Avon","CT",41.789698,-72.86431,1663500.4
"06002","Bloomfield","CT",41.832798,-72.72642,1583436.28
"06010","Bristol","CT",41.682249,-72.93365,2237625.36
"06011","Bristol","CT",41.791776,-72.718832,43720
"06013","Burlington","CT",41.758415,-72.94642,53520
"06019","Canton","CT",41.834247,-72.89174,53280
"06026","East Granby","CT",41.935501,-72.72718,203646.74
"06029","Ellington","CT",41.909147,-72.45026,164442.45
"06030","Farmington","CT",41.791776,-72.718832,2506078.23
"06032","Farmington","CT",41.725195,-72.83032,1259971.18
"06033","Glastonbury","CT",41.707932,-72.57085,1481717.04
"06035","Granby","CT",41.959713,-72.79826,39839.26
"06037","Kensington","CT",41.619048,-72.76734,351380
"06039","Lakeville","CT",41.951783,-73.43722,117340
"06040","Manchester","CT",41.778888,-72.52384,1505504.8
"06042","Manchester","CT",41.79,-72.53,381660
"06043","Bolton","CT",41.771265,-72.43669,36568.78
"06051","New Britain","CT",41.666249,-72.76996,1396798.15
"06052","New Britain","CT",41.659099,-72.80129,1774061
"06057","New Hartford","CT",41.852712,-73.00492,30651.15
"06062","Plainville","CT",41.671548,-72.86294,605886.29
"06066","Vernon Rockville","CT",41.841615,-72.46708,959860
"06067","Rocky Hill","CT",41.660949,-72.66098,2623436.96
"06069","Sharon","CT",41.866222,-73.46331,438197.45
"06070","Simsbury","CT",41.874064,-72.81644,43480
"06071","Somers","CT",41.995851,-72.45336,104827.61
"06074","South Windsor","CT",41.836665,-72.56076,756261.7
"06076","Stafford Springs","CT",41.979871,-72.27863,26460
"06082","Enfield","CT",41.987238,-72.56365,1220353.91
"06084","Tolland","CT",41.87688,-72.36806,189013.24
"06085","Unionville","CT",41.749832,-72.8898,134741.28
"06087","Unionville","CT",41.757616,-72.884953,7840
"06089","Weatogue","CT",41.839731,-72.81974,47760
"06095","Windsor","CT",41.857303,-72.66654,538866.02
"06096","Windsor Locks","CT",41.926997,-72.64688,58886.14
"06098","Winsted","CT",41.925967,-73.06944,83451.65
"06105","Hartford","CT",41.771166,-72.70255,3165542.64
"06106","Hartford","CT",41.7469,-72.69593,4262329.34
"06107","W Hartford","CT",41.75275,-72.7546,819004.78
"06108","East Hartford","CT",41.778316,-72.62313,1078680
"06109","Wethersfield","CT",41.702049,-72.6747,714096.18
"06110","W Hartford","CT",41.7313,-72.73374,501541.82
"06111","Newington","CT",41.688899,-72.73101,381051.8
"06112","Hartford","CT",41.793299,-72.6954,247461.1
"06117","W Hartford","CT",41.791399,-72.74853,743363.3
"06118","East Hartford","CT",41.745349,-72.60807,71280
"06119","W Hartford","CT",41.76255,-72.72839,322564.25
"06134","Hartford","CT",41.791776,-72.718832,43720
"06151","Hartford","CT",41.791776,-72.718832,38220
"06156","Hartford","CT",41.767949,-72.690687,5880
"06226","Willimantic","CT",41.714867,-72.20934,581980
"06230","Abington","CT",41.847302,-72.02528,29760
"06234","Brooklyn","CT",41.782474,-71.95989,55840
"06238","Coventry","CT",41.778651,-72.33137,86960
"06239","Danielson","CT",41.799111,-71.87594,327609.31
"06241","Dayville","CT",41.850225,-71.85749,171960
"06248","Hebron","CT",41.683399,-72.40144,44100
"06250","Mansfield Center","CT",41.768455,-72.20007,109240
"06254","North Franklin","CT",41.609066,-72.14439,382200
"06255","North Grosvenordale","CT",41.989579,-71.89659,76440
"06260","Putnam","CT",41.913816,-71.88434,1145818.78
"06267","South Woodstock","CT",41.943902,-71.945253,165820
"06268","Storrs Mansfield","CT",41.806041,-72.26127,199740
"06279","Willington","CT",41.896875,-72.27456,7098.06
"06281","Woodstock","CT",41.971403,-71.99872,36173.86
"06320","New London","CT",41.352498,-72.10338,1942725.2
"06333","East Lyme","CT",41.371913,-72.2269,141820
"06335","Gales Ferry","CT",41.426775,-72.07227,130440
"06339","Ledyard","CT",41.449482,-71.98233,73240
"06340","Groton","CT",41.345331,-72.04524,555297.6
"06351","Jewett City","CT",41.604341,-71.97599,62613.26
"06355","Mystic","CT",41.360798,-71.97281,528840
"06357","Niantic","CT",41.319649,-72.21064,309650.4
"06359","North Stonington","CT",41.456189,-71.86813,26460
"06360","Norwich","CT",41.533848,-72.06232,2382854.6
"06371","Old Lyme","CT",41.339421,-72.31008,304403.25
"06374","Plainfield","CT",41.684777,-71.91911,237093.51
"06379","Pawcatuck","CT",41.375701,-71.84876,244120
"06382","Uncasville","CT",41.457198,-72.11459,347096.23
"06385","Waterford","CT",41.347948,-72.14762,1028284.25
"06390","Fishers Island","NY",41.261936,-72.00708,31997.29
"06401","Ansonia","CT",41.34269,-73.07446,184700
"06403","Beacon Falls","CT",41.432936,-73.06453,79120
"06405","Branford","CT",41.277763,-72.80542,1090388.33
"06410","Cheshire","CT",41.507049,-72.90489,527646.82
"06412","Chester","CT",41.408775,-72.47213,41520
"06413","Clinton","CT",41.288599,-72.52728,31720
"06415","Colchester","CT",41.56033,-72.33795,155632
"06416","Cromwell","CT",41.612046,-72.66998,307901.48
"06418","Derby","CT",41.323005,-73.08433,876455.64
"06422","Durham","CT",41.461639,-72.68733,147371.58
"06424","East Hampton","CT",41.573008,-72.5078,49600
"06426","Essex","CT",41.351598,-72.39787,509921.88
"06437","Guilford","CT",41.31353,-72.69791,638868.79
"06438","Haddam","CT",41.45307,-72.50345,23307.97
"06441","Higganum","CT",41.468654,-72.57956,184680
"06443","Madison","CT",41.298648,-72.60938,338866.1
"06447","Marlborough","CT",41.637066,-72.46252,334560.82
"06450","Meriden","CT",41.532048,-72.78145,840935.99
"06451","Meriden","CT",41.536048,-72.81973,561180
"06455","Middlefield","CT",41.514383,-72.7183,18000
"06457","Middletown","CT",41.553672,-72.6632,3667636.32
"06460","Milford","CT",41.21953,-73.0554,1834313.97
"06467","Milldale","CT",41.565697,-72.903746,21103.57
"06468","Monroe","CT",41.336046,-73.22241,80217.78
"06469","Moodus","CT",41.506499,-72.44479,19600
"06470","Newtown","CT",41.398462,-73.31474,277917.45
"06473","North Haven","CT",41.378447,-72.85897,566240
"06475","Old Saybrook","CT",41.289348,-72.38285,462880.08
"06477","Orange","CT",41.279547,-73.02541,335642.78
"06478","Oxford","CT",41.428163,-73.12729,29760
"06479","Plantsville","CT",41.575847,-72.89696,62100
"06480","Portland","CT",41.588297,-72.60384,196107.49
"06483","Seymour","CT",41.386584,-73.0792,111460
"06484","Shelton","CT",41.306396,-73.1292,1287900.46
"06488","Southbury","CT",41.475263,-73.22184,1417293.54
"06489","Southington","CT",41.612298,-72.87103,760138.36
"06492","Wallingford","CT",41.457711,-72.81704,1460964.28
"06498","Westbrook","CT",41.289499,-72.46087,339540
"06510","New Haven","CT",41.306197,-72.92479,1254983.33
"06511","New Haven","CT",41.317197,-72.92798,14922722.21
"06512","East Haven","CT",41.276497,-72.87412,115020
"06514","Hamden","CT",41.357947,-72.93765,208700
"06515","New Haven","CT",41.327997,-72.96902,261360
"06516","West Haven","CT",41.272147,-72.96496,767540
"06517","Hamden","CT",41.348297,-72.90712,212240
"06518","Hamden","CT",41.413114,-72.90409,2736838.74
"06519","New Haven","CT",41.295197,-72.93673,827845.16
"06520","New Haven","CT",41.365709,-72.927507,56553.02
"06525","Woodbridge","CT",41.352964,-73.01212,180449.49
"06604","Bridgeport","CT",41.178696,-73.20004,59520
"06605","Bridgeport","CT",41.163596,-73.21633,22309.36
"06606","Bridgeport","CT",41.209496,-73.20771,2471752.06
"06610","Bridgeport","CT",41.202091,-73.1708,526112.99
"06611","Trumbull","CT",41.256129,-73.21227,4119647.13
"06614","Stratford","CT",41.219246,-73.13221,761115.35
"06615","Stratford","CT",41.175947,-73.13515,206724.13
"06702","Waterbury","CT",41.555846,-73.0431,139212.97
"06703","Waterbury","CT",41.365709,-72.927507,1960
"06704","Waterbury","CT",41.57693,-73.03488,20808.95
"06705","Waterbury","CT",41.54903,-72.99861,73240
"06706","Waterbury","CT",41.537896,-73.02827,237668.12
"06708","Waterbury","CT",41.551601,-73.06262,3076952.83
"06712","Prospect","CT",41.501856,-72.97799,255595.66
"06716","Wolcott","CT",41.594785,-72.97889,147378.59
"06750","Bantam","CT",41.721024,-73.24774,43720
"06757","Kent","CT",41.729239,-73.45553,71555.22
"06759","Litchfield","CT",41.754255,-73.21268,119160
"06762","Middlebury","CT",41.532992,-73.11555,2077249.13
"06770","Naugatuck","CT",41.493763,-73.05173,183598.43
"06776","New Milford","CT",41.581494,-73.41313,972420
"06779","Oakville","CT",41.592046,-73.08543,41760
"06786","Terryville","CT",41.676415,-73.00836,37840
"06787","Thomaston","CT",41.677982,-73.08979,41760
"06790","Torrington","CT",41.820274,-73.11787,1262755.54
"06795","Watertown","CT",41.608196,-73.12099,162519.93
"06798","Woodbury","CT",41.554112,-73.20539,53696.13
"06801","Bethel","CT",41.379978,-73.40105,238240
"06804","Brookfield","CT",41.465811,-73.39982,992998.56
"06807","Cos Cob","CT",41.047627,-73.59508,29760
"06810","Danbury","CT",41.390194,-73.45441,7238771.02
"06811","Danbury","CT",41.425594,-73.47006,305140
"06812","New Fairfield","CT",41.472227,-73.49673,140812.8
"06820","Darien","CT",41.075663,-73.48294,440276.18
"06824","Fairfield","CT",41.163879,-73.265744,2587614.92
"06825","Bridgeport","CT",41.191685,-73.238012,642040
"06829","Georgetown","CT",41.25553,-73.427915,19600
"06830","Greenwich","CT",41.03073,-73.62985,2228613.98
"06831","Greenwich","CT",41.061296,-73.65866,1091420
"06840","New Canaan","CT",41.150146,-73.49178,380428.58
"06850","Norwalk","CT",41.124546,-73.43658,760572.63
"06851","Norwalk","CT",41.134896,-73.4053,3451785.1
"06855","Norwalk","CT",41.100496,-73.39918,1854.51
"06856","Norwalk","CT",41.111196,-73.420363,11760
"06870","Old Greenwich","CT",41.033347,-73.56804,194330.91
"06877","Ridgefield","CT",41.297911,-73.49178,666422.42
"06878","Riverside","CT",41.034264,-73.5842,91689.66
"06880","Westport","CT",41.140896,-73.35178,580337.65
"06890","Fairfield","CT",41.142754,-73.288247,94979.35
"06896","Redding","CT",41.301007,-73.39857,11760
"06897","Wilton","CT",41.201446,-73.43758,382938.38
"06901","Stamford","CT",41.051996,-73.53903,15396.66
"06902","Stamford","CT",41.047996,-73.53688,3449611.57
"06905","Stamford","CT",41.081396,-73.54506,2204730.81
"06906","Stamford","CT",41.069298,-73.52182,19600
"07001","Avenel","NJ",40.578996,-74.27987,515760
"07002","Bayonne","NJ",40.666552,-74.11768,1267682.06
"07003","Bloomfield","NJ",40.803,-74.18895,1147466.17
"07004","Fairfield","NJ",40.879049,-74.29378,247286.52
"07005","Boonton","NJ",40.912798,-74.41516,219000
"07006","Caldwell","NJ",40.848999,-74.27917,371500
"07008","Carteret","NJ",40.582504,-74.22997,181109.88
"07009","Cedar Grove","NJ",40.855854,-74.22898,267290.41
"07010","Cliffside Park","NJ",40.82154,-73.98949,355751.4
