state,Date,Travelers
PA,2020/2/24,20637811
PA,2020/2/25,20949598
PA,2020/2/26,20517363
PA,2020/2/27,20874450
PA,2020/2/28,21017110
PA,2020/2/29,20558809
PA,2020/3/1,19788291
PA,2020/3/2,20527450
PA,2020/3/3,20851743
PA,2020/3/4,20794874
PA,2020/3/5,21152063
PA,2020/3/6,20953069
PA,2020/3/7,20538080
PA,2020/3/8,19949278
PA,2020/3/9,20488285
PA,2020/3/10,20560714
PA,2020/3/11,20818327
PA,2020/3/12,20640668
PA,2020/3/13,20781234
PA,2020/3/14,19675665
PA,2020/3/15,18562141
PA,2020/3/16,19373422
PA,2020/3/17,18617831
PA,2020/3/18,18254657
PA,2020/3/19,18073724
PA,2020/3/20,18235215
PA,2020/3/21,17302984
PA,2020/3/22,17598844
PA,2020/3/23,18020298
PA,2020/3/24,18028744
PA,2020/3/25,17940970
PA,2020/3/26,18149172
PA,2020/3/27,18202878
PA,2020/3/28,17560924
PA,2020/3/29,17310400
PA,2020/3/30,18234868
PA,2020/3/31,17977834
PA,2020/4/1,18090786
PA,2020/4/2,18015426
PA,2020/4/3,18184414
PA,2020/4/4,17624204
PA,2020/4/5,17459598
PA,2020/4/6,18068630
PA,2020/4/7,17978632
PA,2020/4/8,18031324
PA,2020/4/9,17833896
PA,2020/4/10,18218196
PA,2020/4/11,18123634
PA,2020/4/12,16898624
PA,2020/4/13,17634808
PA,2020/4/14,18547222
PA,2020/4/15,18759856
PA,2020/4/16,18354420
PA,2020/4/17,18978426
PA,2020/4/18,18237334
PA,2020/4/19,18123507
PA,2020/4/20,18776183
PA,2020/4/21,18164170
PA,2020/4/22,18396272
PA,2020/4/23,18440542
PA,2020/4/24,18489510
PA,2020/4/25,18331092
PA,2020/4/26,17406080
PA,2020/4/27,18460678
PA,2020/4/28,18646236
PA,2020/4/29,18577900
PA,2020/4/30,18455852
PA,2020/5/1,18867910
PA,2020/5/2,18626314
PA,2020/5/3,18120966
PA,2020/5/4,18730040
PA,2020/5/5,18840864
PA,2020/5/6,18686232
PA,2020/5/7,18906100
PA,2020/5/8,18817464
PA,2020/5/9,18484054
PA,2020/5/10,18367588
PA,2020/5/11,19174114
PA,2020/5/12,19435692
PA,2020/5/13,19400676
PA,2020/5/14,19417674
PA,2020/5/15,19557268
PA,2020/5/16,19227312
PA,2020/5/17,19499186
PA,2020/5/18,20288688
PA,2020/5/19,20301278
PA,2020/5/20,20372188
PA,2020/5/21,20589432
PA,2020/5/22,20729888
PA,2020/5/23,20070610
PA,2020/5/24,19110222
PA,2020/5/25,19144062
PA,2020/5/26,19727234
PA,2020/5/27,19698600
PA,2020/5/28,19488012
PA,2020/5/29,19215472
PA,2020/5/30,18972166
PA,2020/5/31,18659508
PA,2020/6/1,19421448
PA,2020/6/2,19556386
PA,2020/6/3,19956818
PA,2020/6/4,19926262
PA,2020/6/5,19959188
PA,2020/6/6,19179946
PA,2020/6/7,19203767
PA,2020/6/8,20058698
PA,2020/6/9,19702142
PA,2020/6/10,19622200
PA,2020/6/11,19700790
PA,2020/6/12,19792586
PA,2020/6/13,19490746
PA,2020/6/14,18984430
PA,2020/6/15,19324030
PA,2020/6/16,19398900
PA,2020/6/17,19560664
PA,2020/6/18,19596932
PA,2020/6/19,19719964
PA,2020/6/20,19343982
PA,2020/6/21,18868028
PA,2020/6/22,19474418
PA,2020/6/23,19592104
PA,2020/6/24,19365136
PA,2020/6/25,19507300
PA,2020/6/26,19586466
PA,2020/6/27,19234602
PA,2020/6/28,19101900
PA,2020/6/29,19377464
PA,2020/6/30,19545178
PA,2020/7/1,19675954
PA,2020/7/2,19308364
PA,2020/7/3,19084832
PA,2020/7/4,18656020
PA,2020/7/5,19083178
RI,2019/1/1,1605990
RI,2019/1/2,1715718
RI,2019/1/3,1704338
RI,2019/1/4,1708136
RI,2019/1/5,1692678
RI,2019/1/6,1682260
RI,2019/1/7,1702694
RI,2019/1/8,1701916
RI,2019/1/9,1709706
RI,2019/1/10,1715344
RI,2019/1/11,1721244
RI,2019/1/12,1704782
RI,2019/1/13,1679180
RI,2019/1/14,1705332
RI,2019/1/15,1704230
RI,2019/1/16,1707484
RI,2019/1/17,1715970
RI,2019/1/18,1715828
RI,2019/1/19,1705230
RI,2019/1/20,1659742
RI,2019/1/21,1678922
RI,2019/1/22,1699284
RI,2019/1/23,1701040
RI,2019/1/24,1707464
RI,2019/1/25,1706764
RI,2019/1/26,1690044
RI,2019/1/27,1668236
RI,2019/1/28,1699348
RI,2019/1/29,1703664
RI,2019/1/30,1713880
RI,2019/1/31,1698004
RI,2019/2/1,1705740
RI,2019/2/2,1685418
RI,2019/2/3,1668898
RI,2019/2/4,1697854
RI,2019/2/5,1696994
RI,2019/2/6,1709136
RI,2019/2/7,1713962
RI,2019/2/8,1724498
RI,2019/2/9,1704856
RI,2019/2/10,1675938
RI,2019/2/11,1706058
RI,2019/2/12,1707498
RI,2019/2/13,1705316
RI,2019/2/14,1713722
RI,2019/2/15,1719072
RI,2019/2/16,1695170
RI,2019/2/17,1681800
RI,2019/2/18,1675378
RI,2019/2/19,1699878
RI,2019/2/20,1712460
RI,2019/2/21,1704366
RI,2019/2/22,1714824
RI,2019/2/23,1694410
RI,2019/2/24,1672416
RI,2019/2/25,1709318
RI,2019/2/26,1706530
RI,2019/2/27,1715688
RI,2019/2/28,1704190
RI,2019/3/1,1727174
RI,2019/3/2,1678976
RI,2019/3/3,1686394
RI,2019/3/4,1659670
RI,2019/3/5,1696972
RI,2019/3/6,1702692
RI,2019/3/7,1719894
RI,2019/3/8,1701902
RI,2019/3/9,1685840
RI,2019/3/10,1677458
RI,2019/3/11,1710364
RI,2019/3/12,1713188
RI,2019/3/13,1711564
RI,2019/3/14,1711516
RI,2019/3/15,1724082
RI,2019/3/16,1705906
RI,2019/3/17,1718584
RI,2019/3/18,1745176
RI,2019/3/19,1740904
RI,2019/3/20,1654358
RI,2019/3/21,1649536
RI,2019/3/22,1656508
RI,2019/3/23,1638330
RI,2019/3/24,1654010
RI,2019/3/25,1680834
RI,2019/3/26,1690972
RI,2019/3/27,1693264
RI,2019/3/28,1693034
RI,2019/3/29,1689716
RI,2019/3/30,1670310
RI,2019/3/31,1651698
RI,2019/4/1,1677966
RI,2019/4/2,1691718
RI,2019/4/3,1684204
RI,2019/4/4,1692186
RI,2019/4/5,1696006
RI,2019/4/6,1678334
RI,2019/4/7,1662000
RI,2019/4/8,1681300
RI,2019/4/9,1691080
RI,2019/4/10,1682714
RI,2019/4/11,1678444
RI,2019/4/12,1692144
RI,2019/4/13,1661088
RI,2019/4/14,1645682
RI,2019/4/15,1670960
RI,2019/4/16,1683192
RI,2019/4/17,1680752
RI,2019/4/18,1679926
RI,2019/4/19,1689174
RI,2019/4/20,1650216
RI,2019/4/21,1610134
RI,2019/4/22,1678822
RI,2019/4/23,1702570
RI,2019/4/24,1707122
RI,2019/4/25,1706548
RI,2019/4/26,1706218
RI,2019/4/27,1680244
RI,2019/4/28,1674940
RI,2019/4/29,1702930
RI,2019/4/30,1716416
RI,2019/5/1,1711500
RI,2019/5/2,1703082
RI,2019/5/3,1683390
RI,2019/5/4,1662674
RI,2019/5/5,1652096
RI,2019/5/6,1693452
RI,2019/5/7,1700380
RI,2019/5/8,1701442
RI,2019/5/9,1710432
RI,2019/5/10,1716000
RI,2019/5/11,1701642
RI,2019/5/12,1675944
RI,2019/5/13,1701940
RI,2019/5/14,1703336
RI,2019/5/15,1711064
RI,2019/5/16,1704546
RI,2019/5/17,1717956
RI,2019/5/18,1696708
RI,2019/5/19,1680128
RI,2019/5/20,1709164
RI,2019/5/21,1708310
RI,2019/5/22,1710232
RI,2019/5/23,1709238
RI,2019/5/24,1719710
RI,2019/5/25,1695330
RI,2019/5/26,1686728
RI,2019/5/27,1672846
RI,2019/5/28,1699952
RI,2019/5/29,1709138
RI,2019/5/30,1709550
RI,2019/5/31,1717862
RI,2019/6/1,1681110
RI,2019/6/2,1677536
RI,2019/6/3,1699540
RI,2019/6/4,1711348
RI,2019/6/5,1717862
RI,2019/6/6,1723176
RI,2019/6/7,1713618
RI,2019/6/8,1703304
RI,2019/6/9,1676342
RI,2019/6/10,1692222
RI,2019/6/11,1699934
RI,2019/6/12,1715824
RI,2019/6/13,1707092
RI,2019/6/14,1711844
RI,2019/6/15,1699736
RI,2019/6/16,1674730
RI,2019/6/17,1699580
RI,2019/6/18,1697974
RI,2019/6/19,1696124
RI,2019/6/20,1701430
RI,2019/6/21,1700188
RI,2019/6/22,1681998
RI,2019/6/23,1706486
RI,2019/6/24,1719406
RI,2019/6/25,1683570
RI,2019/6/26,1692426
RI,2019/6/27,1688544
RI,2019/6/28,1705906
RI,2019/6/29,1691344
RI,2019/6/30,1684744
RI,2019/7/1,1693568
RI,2019/7/2,1698642
RI,2019/7/3,1706210
RI,2019/7/4,1669100
RI,2019/7/5,1693816
RI,2019/7/6,1692384
RI,2019/7/7,1675394
RI,2019/7/8,1702596
RI,2019/7/9,1709782
RI,2019/7/10,1708874
RI,2019/7/11,1710272
RI,2019/7/12,1716148
RI,2019/7/13,1706354
RI,2019/7/14,1681488
RI,2019/7/15,1716848
RI,2019/7/16,1711632
RI,2019/7/17,1723108
RI,2019/7/18,1714118
RI,2019/7/19,1710358
RI,2019/7/20,1695694
RI,2019/7/21,1680148
RI,2019/7/22,1700370
RI,2019/7/23,1695146
RI,2019/7/24,1691884
RI,2019/7/25,1695384
RI,2019/7/26,1700986
RI,2019/7/27,1682612
RI,2019/7/28,1673104
RI,2019/7/29,1708144
RI,2019/7/30,1700066
RI,2019/7/31,1710986
RI,2019/8/1,1721730
RI,2019/8/2,1724150
RI,2019/8/3,1702164
RI,2019/8/4,1671298
RI,2019/8/5,1694808
RI,2019/8/6,1676116
RI,2019/8/7,1670714
RI,2019/8/8,1685600
RI,2019/8/9,1763876
RI,2019/8/10,1741570
RI,2019/8/11,1718434
RI,2019/8/12,1725044
RI,2019/8/13,1729914
RI,2019/8/14,1748056
RI,2019/8/15,1725938
RI,2019/8/16,1773488
RI,2019/8/17,1768518
RI,2019/8/18,1729050
RI,2019/8/19,1750028
RI,2019/8/20,1731834
RI,2019/8/21,1754688
RI,2019/8/22,1738324
RI,2019/8/23,1729976
RI,2019/8/24,1725506
RI,2019/8/25,1732616
RI,2019/8/26,1736680
RI,2019/8/27,1739978
RI,2019/8/28,1743812
RI,2019/8/29,1738884
RI,2019/8/30,1746296
RI,2019/8/31,1704848
RI,2019/9/1,1703198
RI,2019/9/2,1678200
RI,2019/9/3,1722964
RI,2019/9/4,1726988
RI,2019/9/5,1729378
RI,2019/9/6,1728294
RI,2019/9/7,1680092
RI,2019/9/8,1654864
RI,2019/9/9,1701312
RI,2019/9/10,1720404
RI,2019/9/11,1723478
RI,2019/9/12,1710226
RI,2019/9/13,1725008
RI,2019/9/14,1695606
RI,2019/9/15,1681458
RI,2019/9/16,1698372
RI,2019/9/17,1692798
RI,2019/9/18,1713668
RI,2019/9/19,1705198
RI,2019/9/20,1704062
RI,2019/9/21,1674718
RI,2019/9/22,1669562
RI,2019/9/23,1690038
RI,2019/9/24,1696024
RI,2019/9/25,1696622
RI,2019/9/26,1699680
RI,2019/9/27,1703218
RI,2019/9/28,1676110
RI,2019/9/29,1693012
RI,2019/9/30,1637342
RI,2019/10/1,1721876
RI,2019/10/2,1710370
RI,2019/10/3,1705794
RI,2019/10/4,1699648
RI,2019/10/5,1689242
RI,2019/10/6,1658608
RI,2019/10/7,1696606
RI,2019/10/8,1700932
RI,2019/10/9,1674310
RI,2019/10/10,1757072
RI,2019/10/11,1737366
RI,2019/10/12,1720772
RI,2019/10/13,1739760
RI,2019/10/14,1734642
RI,2019/10/15,1693556
RI,2019/10/16,1686256
RI,2019/10/17,1687734
RI,2019/10/18,1710874
RI,2019/10/19,1673868
RI,2019/10/20,1662742
RI,2019/10/21,1681668
RI,2019/10/22,1682912
RI,2019/10/23,1685802
RI,2019/10/24,1705250
RI,2019/10/25,1713574
RI,2019/10/26,1678818
RI,2019/10/27,1635568
RI,2019/10/28,1684738
RI,2019/10/29,1688514
RI,2019/10/30,1603858
RI,2019/10/31,1696816
RI,2019/11/1,1712250
RI,2019/11/2,1675502
RI,2019/11/3,1654258
RI,2019/11/4,1691056
RI,2019/11/5,1685754
RI,2019/11/6,1685348
RI,2019/11/7,1700368
RI,2019/11/8,1694328
RI,2019/11/9,1667552
RI,2019/11/10,1671480
RI,2019/11/11,1664818
RI,2019/11/12,1698098
RI,2019/11/13,1697224
RI,2019/11/14,1710614
RI,2019/11/15,1709408
RI,2019/11/16,1652878
RI,2019/11/17,1658300
RI,2019/11/18,1703968
RI,2019/11/19,1678848
RI,2019/11/20,1699536
RI,2019/11/21,1707708
RI,2019/11/22,1717612
RI,2019/11/23,1677094
RI,2019/11/24,1643856
RI,2019/11/25,1704648
RI,2019/11/26,1714766
RI,2019/11/27,1719056
RI,2019/11/28,1655876
RI,2019/11/29,1706756
RI,2019/11/30,1679558
RI,2019/12/1,1642096
RI,2019/12/2,1673634
RI,2019/12/3,1651494
RI,2019/12/4,1701588
RI,2019/12/5,1701698
RI,2019/12/6,1704330
RI,2019/12/7,1666268
RI,2019/12/8,1644840
RI,2019/12/9,1653690
RI,2019/12/10,1696674
RI,2019/12/11,1683590
RI,2019/12/12,1705066
RI,2019/12/13,1715858
RI,2019/12/14,1666424
RI,2019/12/15,1657288
RI,2019/12/16,1699002
RI,2019/12/17,1650036
RI,2019/12/18,1710186
RI,2019/12/19,1673268
RI,2019/12/20,1724304
RI,2019/12/21,1681122
RI,2019/12/22,1684148
RI,2019/12/23,1700574
RI,2019/12/24,1696214
RI,2019/12/25,1626742
RI,2019/12/26,1653892
RI,2019/12/27,1683996
RI,2019/12/28,1657936
RI,2019/12/29,1590942
RI,2019/12/30,1654388
RI,2019/12/31,1739790
RI,2020/1/1,1584866
RI,2020/1/2,1695826
RI,2020/1/3,1706250
RI,2020/1/4,1648950
RI,2020/1/5,1614166
RI,2020/1/6,1679392
RI,2020/1/7,1695436
RI,2020/1/8,1695772
RI,2020/1/9,1700754
RI,2020/1/10,1708290
RI,2020/1/11,1669042
RI,2020/1/12,1617108
RI,2020/1/13,1684522
RI,2020/1/14,1698282
RI,2020/1/15,1698420
RI,2020/1/16,1700734
RI,2020/1/17,1707304
RI,2020/1/18,1644296
RI,2020/1/19,1604046
RI,2020/1/20,1654930
RI,2020/1/21,1689614
RI,2020/1/22,1706064
RI,2020/1/23,1695394
RI,2020/1/24,1706320
RI,2020/1/25,1661216
RI,2020/1/26,1635250
RI,2020/1/27,1690554
RI,2020/1/28,1692740
RI,2020/1/29,1696594
RI,2020/1/30,1705700
RI,2020/1/31,1713418
RI,2020/2/1,1676116
RI,2020/2/2,1627918
RI,2020/2/3,1696130
RI,2020/2/4,1710112
RI,2020/2/5,1703906
RI,2020/2/6,1705530
RI,2020/2/7,1722562
RI,2020/2/8,1660514
RI,2020/2/9,1587087
RI,2020/2/10,1692065
RI,2020/2/11,1721666
RI,2020/2/12,1728374
RI,2020/2/13,1731914
RI,2020/2/14,1746720
RI,2020/2/15,1697912
RI,2020/2/16,1648716
RI,2020/2/17,1576856
RI,2020/2/18,1703105
RI,2020/2/19,1711061
RI,2020/2/20,1696862
RI,2020/2/21,1708053
RI,2020/2/22,1692890
RI,2020/2/23,1642569
RI,2020/2/24,1725596
RI,2020/2/25,1742932
RI,2020/2/26,1711969
RI,2020/2/27,1741523
RI,2020/2/28,1748362
RI,2020/2/29,1718303
RI,2020/3/1,1650370
RI,2020/3/2,1705275
RI,2020/3/3,1732998
RI,2020/3/4,1725917
RI,2020/3/5,1752602
RI,2020/3/6,1740640
RI,2020/3/7,1709076
RI,2020/3/8,1664507
RI,2020/3/9,1703251
RI,2020/3/10,1708329
RI,2020/3/11,1729935
RI,2020/3/12,1719779
RI,2020/3/13,1730224
RI,2020/3/14,1644854
RI,2020/3/15,1555452
RI,2020/3/16,1612384
RI,2020/3/17,1549813
RI,2020/3/18,1532488
RI,2020/3/19,1500858
RI,2020/3/20,1536436
RI,2020/3/21,1478153
RI,2020/3/22,1486262
RI,2020/3/23,1523152
RI,2020/3/24,1522880
RI,2020/3/25,1513152
RI,2020/3/26,1525466
RI,2020/3/27,1534648
RI,2020/3/28,1511278
RI,2020/3/29,1444726
RI,2020/3/30,1526240
RI,2020/3/31,1517260
RI,2020/4/1,1522278
RI,2020/4/2,1517182
RI,2020/4/3,1514676
RI,2020/4/4,1490574
RI,2020/4/5,1468662
RI,2020/4/6,1518432
RI,2020/4/7,1516562
RI,2020/4/8,1507220
RI,2020/4/9,1495090
RI,2020/4/10,1554006
RI,2020/4/11,1536166
RI,2020/4/12,1436538
RI,2020/4/13,1470259
RI,2020/4/14,1553467
RI,2020/4/15,1568354
RI,2020/4/16,1545628
RI,2020/4/17,1591801
RI,2020/4/18,1521084
RI,2020/4/19,1525138
RI,2020/4/20,1570104
RI,2020/4/21,1526432
RI,2020/4/22,1544838
RI,2020/4/23,1552668
RI,2020/4/24,1542710
RI,2020/4/25,1545750
RI,2020/4/26,1469518
RI,2020/4/27,1531224
RI,2020/4/28,1559360
RI,2020/4/29,1559870
RI,2020/4/30,1549250
RI,2020/5/1,1564282
RI,2020/5/2,1559850
RI,2020/5/3,1525470
RI,2020/5/4,1559642
RI,2020/5/5,1579006
RI,2020/5/6,1566320
RI,2020/5/7,1573154
RI,2020/5/8,1574430
RI,2020/5/9,1543286
RI,2020/5/10,1535968
RI,2020/5/11,1599730
RI,2020/5/12,1636456
RI,2020/5/13,1622232
RI,2020/5/14,1632162
RI,2020/5/15,1633158
RI,2020/5/16,1616860
RI,2020/5/17,1651242
RI,2020/5/18,1705494
RI,2020/5/19,1708666
RI,2020/5/20,1717400
RI,2020/5/21,1731078
RI,2020/5/22,1748916
RI,2020/5/23,1678818
RI,2020/5/24,1615296
RI,2020/5/25,1594326
RI,2020/5/26,1653316
RI,2020/5/27,1652692
RI,2020/5/28,1637270
RI,2020/5/29,1606098
RI,2020/5/30,1604480
RI,2020/5/31,1586670
RI,2020/6/1,1640022
RI,2020/6/2,1631686
RI,2020/6/3,1662360
RI,2020/6/4,1674590
RI,2020/6/5,1662526
RI,2020/6/6,1610910
RI,2020/6/7,1601874
RI,2020/6/8,1682422
RI,2020/6/9,1650738
RI,2020/6/10,1642458
RI,2020/6/11,1637598
RI,2020/6/12,1660934
RI,2020/6/13,1648532
RI,2020/6/14,1612876
RI,2020/6/15,1630928
RI,2020/6/16,1643304
RI,2020/6/17,1656682
RI,2020/6/18,1653110
RI,2020/6/19,1663594
RI,2020/6/20,1635682
RI,2020/6/21,1585078
RI,2020/6/22,1620222
RI,2020/6/23,1646536
RI,2020/6/24,1620718
RI,2020/6/25,1635954
RI,2020/6/26,1647132
RI,2020/6/27,1609260
RI,2020/6/28,1596350
RI,2020/6/29,1603092
RI,2020/6/30,1612102
RI,2020/7/1,1625594
RI,2020/7/2,1600626
RI,2020/7/3,1588254
RI,2020/7/4,1551570
RI,2020/7/5,1585054
SC,2019/1/1,7991652
SC,2019/1/2,8445882
SC,2019/1/3,8397288
SC,2019/1/4,8421312
SC,2019/1/5,8347486
SC,2019/1/6,8311136
SC,2019/1/7,8411316
SC,2019/1/8,8398174
SC,2019/1/9,8423254
SC,2019/1/10,8458068
SC,2019/1/11,8484662
SC,2019/1/12,8414686
SC,2019/1/13,8327570
SC,2019/1/14,8465082
SC,2019/1/15,8450274
SC,2019/1/16,8465136
SC,2019/1/17,8472526
SC,2019/1/18,8468640
SC,2019/1/19,8403270
SC,2019/1/20,8330432
SC,2019/1/21,8397706
SC,2019/1/22,8460218
SC,2019/1/23,8487220
SC,2019/1/24,8493322
SC,2019/1/25,8504170
SC,2019/1/26,8424064
SC,2019/1/27,8306406
SC,2019/1/28,8457358
SC,2019/1/29,8476460
SC,2019/1/30,8464800
SC,2019/1/31,8476354
SC,2019/2/1,8505976
SC,2019/2/2,8410494
SC,2019/2/3,8349654
SC,2019/2/4,8461772
SC,2019/2/5,8435694
SC,2019/2/6,8497922
SC,2019/2/7,8514146
SC,2019/2/8,8551558
SC,2019/2/9,8472030
SC,2019/2/10,8328306
SC,2019/2/11,8466006
SC,2019/2/12,8501094
SC,2019/2/13,8473736
SC,2019/2/14,8527234
SC,2019/2/15,8524910
SC,2019/2/16,8454358
SC,2019/2/17,8320124
SC,2019/2/18,8441084
SC,2019/2/19,8497390
SC,2019/2/20,8478776
SC,2019/2/21,8503174
SC,2019/2/22,8559288
SC,2019/2/23,8442934
SC,2019/2/24,8406162
SC,2019/2/25,8508938
SC,2019/2/26,8513092
SC,2019/2/27,8534646
SC,2019/2/28,8556760
SC,2019/3/1,8603896
SC,2019/3/2,8465044
SC,2019/3/3,8376006
SC,2019/3/4,8455022
SC,2019/3/5,8492450
SC,2019/3/6,8502268
SC,2019/3/7,8592484
SC,2019/3/8,8504780
SC,2019/3/9,8416512
SC,2019/3/10,8397750
SC,2019/3/11,8527832
SC,2019/3/12,8526268
SC,2019/3/13,8516090
SC,2019/3/14,8514356
SC,2019/3/15,8578878
SC,2019/3/16,8455558
SC,2019/3/17,8578680
SC,2019/3/18,8697684
SC,2019/3/19,8681460
SC,2019/3/20,8377872
SC,2019/3/21,8366602
SC,2019/3/22,8394672
SC,2019/3/23,8302444
SC,2019/3/24,8324872
SC,2019/3/25,8447556
SC,2019/3/26,8467510
SC,2019/3/27,8493364
SC,2019/3/28,8524232
SC,2019/3/29,8521646
SC,2019/3/30,8430036
SC,2019/3/31,8306180
SC,2019/4/1,8331000
SC,2019/4/2,8447750
SC,2019/4/3,8448620
SC,2019/4/4,8482878
SC,2019/4/5,8485324
SC,2019/4/6,8423534
SC,2019/4/7,8288642
SC,2019/4/8,8438456
SC,2019/4/9,8437306
SC,2019/4/10,8432504
SC,2019/4/11,8394170
SC,2019/4/12,8457066
SC,2019/4/13,8310832
SC,2019/4/14,8237886
SC,2019/4/15,8397262
SC,2019/4/16,8436772
SC,2019/4/17,8396464
SC,2019/4/18,8376660
SC,2019/4/19,8375258
SC,2019/4/20,8288946
SC,2019/4/21,8205292
SC,2019/4/22,8462674
SC,2019/4/23,8584938
SC,2019/4/24,8594922
SC,2019/4/25,8625122
SC,2019/4/26,8614586
SC,2019/4/27,8467066
SC,2019/4/28,8495988
SC,2019/4/29,8619304
SC,2019/4/30,8638418
SC,2019/5/1,8581470
SC,2019/5/2,8566058
SC,2019/5/3,8542078
SC,2019/5/4,8453938
SC,2019/5/5,8370052
SC,2019/5/6,8504272
SC,2019/5/7,8533394
SC,2019/5/8,8521480
SC,2019/5/9,8550336
SC,2019/5/10,8589732
SC,2019/5/11,8506900
SC,2019/5/12,8465250
SC,2019/5/13,8547268
SC,2019/5/14,8571592
SC,2019/5/15,8583650
SC,2019/5/16,8598582
SC,2019/5/17,8622478
SC,2019/5/18,8516164
SC,2019/5/19,8469360
SC,2019/5/20,8563262
SC,2019/5/21,8571270
SC,2019/5/22,8597472
SC,2019/5/23,8592330
SC,2019/5/24,8637270
SC,2019/5/25,8538920
SC,2019/5/26,8461002
SC,2019/5/27,8426664
SC,2019/5/28,8561508
SC,2019/5/29,8583282
SC,2019/5/30,8592776
SC,2019/5/31,8649174
SC,2019/6/1,8511804
SC,2019/6/2,8356224
SC,2019/6/3,8499200
SC,2019/6/4,8495146
SC,2019/6/5,8522694
SC,2019/6/6,8539138
SC,2019/6/7,8547312
SC,2019/6/8,8464508
SC,2019/6/9,8285072
SC,2019/6/10,8432244
SC,2019/6/11,8422166
SC,2019/6/12,8449750
SC,2019/6/13,8486078
SC,2019/6/14,8530494
SC,2019/6/15,8499812
SC,2019/6/16,8388406
SC,2019/6/17,8491356
SC,2019/6/18,8489252
SC,2019/6/19,8473398
SC,2019/6/20,8496044
SC,2019/6/21,8520862
SC,2019/6/22,8420036
SC,2019/6/23,8502756
SC,2019/6/24,8543890
SC,2019/6/25,8412226
SC,2019/6/26,8400102
SC,2019/6/27,8432760
SC,2019/6/28,8445166
SC,2019/6/29,8370636
SC,2019/6/30,8280282
SC,2019/7/1,8400720
SC,2019/7/2,8431184
SC,2019/7/3,8457424
SC,2019/7/4,8313010
SC,2019/7/5,8449704
SC,2019/7/6,8383568
SC,2019/7/7,8308126
SC,2019/7/8,8431786
SC,2019/7/9,8422278
SC,2019/7/10,8437668
SC,2019/7/11,8440378
SC,2019/7/12,8498524
SC,2019/7/13,8404394
SC,2019/7/14,8360626
SC,2019/7/15,8508840
SC,2019/7/16,8477422
SC,2019/7/17,8472304
SC,2019/7/18,8477768
SC,2019/7/19,8476534
SC,2019/7/20,8447420
SC,2019/7/21,8351372
SC,2019/7/22,8427016
SC,2019/7/23,8411386
SC,2019/7/24,8420802
SC,2019/7/25,8411192
SC,2019/7/26,8432622
SC,2019/7/27,8351842
SC,2019/7/28,8248478
SC,2019/7/29,8406614
SC,2019/7/30,8368514
SC,2019/7/31,8418642
SC,2019/8/1,8469686
SC,2019/8/2,8507086
SC,2019/8/3,8388974
SC,2019/8/4,8263416
SC,2019/8/5,8369890
SC,2019/8/6,8323758
SC,2019/8/7,8302838
SC,2019/8/8,8376596
SC,2019/8/9,8656966
SC,2019/8/10,8527554
SC,2019/8/11,8367690
SC,2019/8/12,8419624
SC,2019/8/13,8419788
SC,2019/8/14,8479034
SC,2019/8/15,8423120
SC,2019/8/16,8681904
SC,2019/8/17,8624500
SC,2019/8/18,8466180
SC,2019/8/19,8575374
SC,2019/8/20,8485996
SC,2019/8/21,8544318
SC,2019/8/22,8581896
SC,2019/8/23,8498320
SC,2019/8/24,8456180
SC,2019/8/25,8456402
SC,2019/8/26,8546648
SC,2019/8/27,8560982
SC,2019/8/28,8567834
SC,2019/8/29,8502424
SC,2019/8/30,8568440
SC,2019/8/31,8392428
SC,2019/9/1,8263554
SC,2019/9/2,8249184
SC,2019/9/3,8429584
SC,2019/9/4,8383680
SC,2019/9/5,8238336
SC,2019/9/6,8399018
SC,2019/9/7,8305136
SC,2019/9/8,8176290
SC,2019/9/9,8437662
SC,2019/9/10,8497976
SC,2019/9/11,8528734
SC,2019/9/12,8496838
SC,2019/9/13,8578682
SC,2019/9/14,8421886
SC,2019/9/15,8340548
SC,2019/9/16,8467704
SC,2019/9/17,8469756
SC,2019/9/18,8483726
SC,2019/9/19,8498814
SC,2019/9/20,8450932
SC,2019/9/21,8324964
SC,2019/9/22,8299152
SC,2019/9/23,8396400
SC,2019/9/24,8438094
SC,2019/9/25,8443328
SC,2019/9/26,8451944
SC,2019/9/27,8450018
SC,2019/9/28,8330552
SC,2019/9/29,8375954
SC,2019/9/30,8224066
SC,2019/10/1,8576378
SC,2019/10/2,8433224
SC,2019/10/3,8328832
SC,2019/10/4,8222340
SC,2019/10/5,8168874
SC,2019/10/6,8104774
SC,2019/10/7,8282664
SC,2019/10/8,8341842
SC,2019/10/9,8303128
SC,2019/10/10,8664770
SC,2019/10/11,8600328
SC,2019/10/12,8496886
SC,2019/10/13,8460200
SC,2019/10/14,8612282
SC,2019/10/15,8352732
SC,2019/10/16,8286320
SC,2019/10/17,8342396
SC,2019/10/18,8407892
SC,2019/10/19,8207648
SC,2019/10/20,8182540
SC,2019/10/21,8343108
SC,2019/10/22,8330070
SC,2019/10/23,8344882
SC,2019/10/24,8501442
SC,2019/10/25,8540844
SC,2019/10/26,8335240
SC,2019/10/27,8212926
SC,2019/10/28,8435860
SC,2019/10/29,8431198
SC,2019/10/30,7962806
SC,2019/10/31,8501830
SC,2019/11/1,8583766
SC,2019/11/2,8363264
SC,2019/11/3,8224080
SC,2019/11/4,8431422
SC,2019/11/5,8408602
SC,2019/11/6,8419084
SC,2019/11/7,8451920
SC,2019/11/8,8445442
SC,2019/11/9,8269160
SC,2019/11/10,8254098
