"","date","state","PM2.5","CO","NO2","PM10","SO2","AQ_PM2.5","AQ_CO","AQ_NO2","AQ_PM10","AQ_SO2"
"5887",2020-05-29,"new mexico",4.3,NA,11.6,NA,0.9,"Good",NA,"Good",NA,"Good"
"5888",2020-05-30,"new mexico",3.9,NA,14.7,NA,1.1,"Good",NA,"Good",NA,"Good"
"5889",2020-05-31,"new mexico",4,NA,14,NA,1.4,"Good",NA,"Good",NA,"Good"
"5890",2020-06-01,"new mexico",4,NA,10.1,NA,1,"Good",NA,"Good",NA,"Good"
"5891",2020-06-02,"new mexico",4.6,NA,11.4,NA,0.3,"Good",NA,"Good",NA,"Good"
"5892",2020-06-03,"new mexico",4.1,NA,10.7,NA,1,"Good",NA,"Good",NA,"Good"
"5893",2020-06-04,"new mexico",5.1,NA,9.9,NA,0.4,"Good",NA,"Good",NA,"Good"
"5894",2020-06-05,"new mexico",5.9,NA,6.8,NA,1.2,"Good",NA,"Good",NA,"Good"
"5895",2020-06-06,"new mexico",5,NA,4,NA,0.5,"Good",NA,"Good",NA,"Good"
"5896",2020-06-07,"new mexico",15.5,NA,1,NA,0.6,"Moderate",NA,"Good",NA,"Good"
"5897",2020-06-08,"new mexico",18.8,NA,1.1,NA,0.2,"Moderate",NA,"Good",NA,"Good"
"5898",2020-06-09,"new mexico",2.3,NA,1.8,NA,0.1,"Good",NA,"Good",NA,"Good"
"5899",2020-06-10,"new mexico",3.5,NA,5.1,NA,0,"Good",NA,"Good",NA,"Good"
"5900",2020-06-11,"new mexico",6.7,NA,6.8,NA,0.7,"Good",NA,"Good",NA,"Good"
"5901",2020-06-12,"new mexico",5.3,NA,8.3,NA,1.5,"Good",NA,"Good",NA,"Good"
"5902",2020-06-13,"new mexico",4.8,NA,3.8,NA,0.3,"Good",NA,"Good",NA,"Good"
"5903",2020-06-14,"new mexico",4.1,NA,1.4,NA,0.4,"Good",NA,"Good",NA,"Good"
"5904",2020-06-15,"new mexico",4.9,NA,5.9,NA,0.9,"Good",NA,"Good",NA,"Good"
"5905",2020-06-16,"new mexico",4,NA,6.4,NA,0.6,"Good",NA,"Good",NA,"Good"
"5906",2020-06-17,"new mexico",5.6,NA,5.8,NA,0.4,"Good",NA,"Good",NA,"Good"
"5907",2020-06-18,"new mexico",24.4,NA,2.5,NA,0.1,"Moderate",NA,"Good",NA,"Good"
"5908",2020-06-19,"new mexico",22.2,NA,4.1,NA,0.1,"Moderate",NA,"Good",NA,"Good"
"5909",2020-06-20,"new mexico",10.9,NA,6.4,NA,0.9,"Good",NA,"Good",NA,"Good"
"5910",2020-06-21,"new mexico",16.1,NA,5,NA,0.4,"Moderate",NA,"Good",NA,"Good"
"5911",2020-06-22,"new mexico",8.5,NA,6.5,NA,0.2,"Good",NA,"Good",NA,"Good"
"5912",2020-06-23,"new mexico",5.9,NA,5.4,NA,0.4,"Good",NA,"Good",NA,"Good"
"5913",2020-06-24,"new mexico",5.7,NA,10.2,NA,1.8,"Good",NA,"Good",NA,"Good"
"5914",2020-06-25,"new mexico",7.1,NA,6.2,NA,0.8,"Good",NA,"Good",NA,"Good"
"5915",2020-06-26,"new mexico",7.3,NA,9.9,NA,1.9,"Good",NA,"Good",NA,"Good"
"5916",2020-06-27,"new mexico",5.8,NA,4.4,NA,0.8,"Good",NA,"Good",NA,"Good"
"5917",2020-06-28,"new mexico",5.8,NA,8.1,NA,1.3,"Good",NA,"Good",NA,"Good"
"5918",2020-06-29,"new mexico",4.9,NA,1,NA,0.3,"Good",NA,"Good",NA,"Good"
"5919",2020-06-30,"new mexico",6.3,NA,4,NA,0.1,"Good",NA,"Good",NA,"Good"
"5920",2020-07-01,"new mexico",5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"5921",2020-07-02,"new mexico",6.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"5922",2020-07-03,"new mexico",5.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"5923",2020-07-04,"new mexico",11.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"5924",2020-07-05,"new mexico",5.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"5925",2020-07-06,"new mexico",4.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"5926",2020-01-01,"new york",3,0.2,18.1,NA,0.2,"Good","Good","Good",NA,"Good"
"5927",2020-01-02,"new york",5.4,0.5,40.6,NA,0.6,"Good","Good","Good",NA,"Good"
"5928",2020-01-03,"new york",11.4,0.6,38.5,NA,0.5,"Good","Good","Good",NA,"Good"
"5929",2020-01-04,"new york",2.5,0.7,30.7,0,0.5,"Good","Good","Good","Good","Good"
"5930",2020-01-05,"new york",3.3,0.3,20.8,NA,0.2,"Good","Good","Good",NA,"Good"
"5931",2020-01-06,"new york",5.1,0.3,36,NA,0.3,"Good","Good","Good",NA,"Good"
"5932",2020-01-07,"new york",5,0.4,38.6,NA,0.4,"Good","Good","Good",NA,"Good"
"5933",2020-01-08,"new york",4.1,0.3,30.5,NA,0.4,"Good","Good","Good",NA,"Good"
"5934",2020-01-09,"new york",5,0.3,42.4,NA,1.4,"Good","Good","Good",NA,"Good"
"5935",2020-01-10,"new york",5.5,0.5,41.1,15,0.4,"Good","Good","Good","Good","Good"
"5936",2020-01-11,"new york",4.9,0.4,41.5,NA,0.3,"Good","Good","Good",NA,"Good"
"5937",2020-01-12,"new york",3.5,0.2,17,NA,0.2,"Good","Good","Good",NA,"Good"
"5938",2020-01-13,"new york",5.7,0.4,29.1,NA,0.2,"Good","Good","Good",NA,"Good"
"5939",2020-01-14,"new york",12.2,0.4,28.2,NA,0.4,"Moderate","Good","Good",NA,"Good"
"5940",2020-01-15,"new york",7.8,0.5,42.6,NA,0.4,"Good","Good","Good",NA,"Good"
"5941",2020-01-16,"new york",4.3,0.5,26.2,5,0.3,"Good","Good","Good","Good","Good"
"5942",2020-01-17,"new york",5.4,0.2,15.2,NA,0.6,"Good","Good","Good",NA,"Good"
"5943",2020-01-18,"new york",6.4,0.3,44.3,NA,0.2,"Good","Good","Good",NA,"Good"
"5944",2020-01-19,"new york",4.5,0.3,22.5,NA,0.3,"Good","Good","Good",NA,"Good"
"5945",2020-01-20,"new york",3.1,0.2,19.1,NA,0.3,"Good","Good","Good",NA,"Good"
"5946",2020-01-21,"new york",8.1,0.2,32.7,NA,0.4,"Good","Good","Good",NA,"Good"
"5947",2020-01-22,"new york",11.7,1,63.7,37,0.5,"Good","Good","Moderate","Good","Good"
"5948",2020-01-23,"new york",15.3,1.2,53.9,NA,1.1,"Moderate","Good","Moderate",NA,"Good"
"5949",2020-01-24,"new york",18.1,1.3,63.8,NA,0.8,"Moderate","Good","Moderate",NA,"Good"
"5950",2020-01-25,"new york",6.1,0.4,33.9,NA,0.4,"Good","Good","Good",NA,"Good"
"5951",2020-01-26,"new york",5.9,0.3,23.9,NA,0.3,"Good","Good","Good",NA,"Good"
"5952",2020-01-27,"new york",4.2,0.3,26.8,NA,0.3,"Good","Good","Good",NA,"Good"
"5953",2020-01-28,"new york",1.8,0.2,19.1,3,0.2,"Good","Good","Good","Good","Good"
"5954",2020-01-29,"new york",4.4,0.2,24.1,NA,0.4,"Good","Good","Good",NA,"Good"
"5955",2020-01-30,"new york",8.9,0.4,40.9,NA,0.7,"Good","Good","Good",NA,"Good"
"5956",2020-01-31,"new york",9,0.6,46,NA,1.2,"Good","Good","Good",NA,"Good"
"5957",2020-02-01,"new york",18.9,0.5,42.5,NA,0.4,"Moderate","Good","Good",NA,"Good"
"5958",2020-02-02,"new york",13.9,0.3,30.8,NA,0.3,"Moderate","Good","Good",NA,"Good"
"5959",2020-02-03,"new york",7.5,0.7,52.3,0,0.4,"Good","Good","Good","Good","Good"
"5960",2020-02-04,"new york",8.8,0.8,49.7,NA,0.9,"Good","Good","Good",NA,"Good"
"5961",2020-02-05,"new york",2.5,0.6,24.8,NA,0.3,"Good","Good","Good",NA,"Good"
"5962",2020-02-06,"new york",2.8,0.3,23.8,NA,0.2,"Good","Good","Good",NA,"Good"
"5963",2020-02-07,"new york",2.6,0.3,33.7,NA,0.2,"Good","Good","Good",NA,"Good"
"5964",2020-02-08,"new york",4.7,0.3,34,NA,0.3,"Good","Good","Good",NA,"Good"
"5965",2020-02-09,"new york",8,0.4,45.6,9,0.4,"Good","Good","Good","Good","Good"
"5966",2020-02-10,"new york",9.8,0.4,34.1,NA,0.3,"Good","Good","Good",NA,"Good"
"5967",2020-02-11,"new york",13.6,0.5,36.9,NA,1.9,"Moderate","Good","Good",NA,"Good"
"5968",2020-02-12,"new york",7.2,0.3,30,NA,0.5,"Good","Good","Good",NA,"Good"
"5969",2020-02-13,"new york",8.8,0.5,48.9,NA,0.3,"Good","Good","Good",NA,"Good"
"5970",2020-02-14,"new york",6,0.3,16.7,NA,0.3,"Good","Good","Good",NA,"Good"
"5971",2020-02-15,"new york",5.3,0.3,28.9,14,0.4,"Good","Good","Good","Good","Good"
"5972",2020-02-16,"new york",11.2,0.6,49.8,NA,0.5,"Good","Good","Good",NA,"Good"
"5973",2020-02-17,"new york",6.1,0.6,33.7,NA,0.4,"Good","Good","Good",NA,"Good"
"5974",2020-02-18,"new york",7,0.3,34.9,NA,0.5,"Good","Good","Good",NA,"Good"
"5975",2020-02-19,"new york",3.8,0.3,32.8,NA,0.3,"Good","Good","Good",NA,"Good"
"5976",2020-02-20,"new york",4.2,0.2,18.3,NA,0.3,"Good","Good","Good",NA,"Good"
"5977",2020-02-21,"new york",4.3,0.3,31.2,19,0.8,"Good","Good","Good","Good","Good"
"5978",2020-02-22,"new york",9.4,0.4,44.1,NA,0.5,"Good","Good","Good",NA,"Good"
"5979",2020-02-23,"new york",11.4,0.5,52.7,NA,0.6,"Good","Good","Good",NA,"Good"
"5980",2020-02-24,"new york",13.6,1,57.1,NA,0.8,"Moderate","Good","Moderate",NA,"Good"
"5981",2020-02-25,"new york",15,0.4,43.2,NA,1.3,"Moderate","Good","Good",NA,"Good"
"5982",2020-02-26,"new york",11.1,0.3,32,NA,0.5,"Good","Good","Good",NA,"Good"
"5983",2020-02-27,"new york",2.1,0.2,22.6,5,0.3,"Good","Good","Good","Good","Good"
"5984",2020-02-28,"new york",3.1,0.3,21,NA,0.4,"Good","Good","Good",NA,"Good"
"5985",2020-02-29,"new york",4.7,0.3,17.1,NA,0.4,"Good","Good","Good",NA,"Good"
"5986",2020-03-01,"new york",4.5,0.3,44.4,NA,0.5,"Good","Good","Good",NA,"Good"
"5987",2020-03-02,"new york",8.2,0.4,49,NA,0.7,"Good","Good","Good",NA,"Good"
"5988",2020-03-03,"new york",13.3,0.4,37,NA,0.5,"Moderate","Good","Good",NA,"Good"
"5989",2020-03-04,"new york",6.2,0.3,22.4,8,0.9,"Good","Good","Good","Good","Good"
"5990",2020-03-05,"new york",4.3,0.2,28.7,NA,0.3,"Good","Good","Good",NA,"Good"
"5991",2020-03-06,"new york",6.9,0.3,41.3,NA,0.4,"Good","Good","Good",NA,"Good"
"5992",2020-03-07,"new york",3.3,0.2,16.9,NA,0.4,"Good","Good","Good",NA,"Good"
"5993",2020-03-08,"new york",5.9,0.3,24.9,NA,0.5,"Good","Good","Good",NA,"Good"
"5994",2020-03-09,"new york",10.2,0.5,43.6,NA,0.7,"Good","Good","Good",NA,"Good"
"5995",2020-03-10,"new york",5.7,0.4,37.2,12,0.7,"Good","Good","Good","Good","Good"
"5996",2020-03-11,"new york",NA,0.3,45.3,NA,0.6,NA,"Good","Good",NA,"Good"
"5997",2020-03-12,"new york",9.4,0.5,59.5,NA,0.7,"Good","Good","Moderate",NA,"Good"
"5998",2020-03-13,"new york",5.6,0.3,38.4,NA,0.3,"Good","Good","Good",NA,"Good"
"5999",2020-03-14,"new york",4,0.2,14.3,NA,0.3,"Good","Good","Good",NA,"Good"
"6000",2020-03-15,"new york",3.9,0.2,21.1,NA,0.4,"Good","Good","Good",NA,"Good"
"6001",2020-03-16,"new york",4.2,0.2,22.1,NA,0.8,"Good","Good","Good",NA,"Good"
"6002",2020-03-17,"new york",9.9,0.3,36.2,NA,0.3,"Good","Good","Good",NA,"Good"
"6003",2020-03-18,"new york",7.1,0.2,26.9,NA,0.4,"Good","Good","Good",NA,"Good"
"6004",2020-03-19,"new york",6.1,0.3,32.1,NA,0.3,"Good","Good","Good",NA,"Good"
"6005",2020-03-20,"new york",3.7,0.5,39.3,NA,0.3,"Good","Good","Good",NA,"Good"
"6006",2020-03-21,"new york",4.7,0.2,11.6,NA,0.4,"Good","Good","Good",NA,"Good"
"6007",2020-03-22,"new york",5.9,0.2,16.6,5,0.4,"Good","Good","Good","Good","Good"
"6008",2020-03-23,"new york",6.1,0.3,18.3,NA,0.3,"Good","Good","Good",NA,"Good"
"6009",2020-03-24,"new york",4.1,0.2,24.7,NA,0.8,"Good","Good","Good",NA,"Good"
"6010",2020-03-25,"new york",3.2,0.2,15.2,NA,0.4,"Good","Good","Good",NA,"Good"
"6011",2020-03-26,"new york",5.9,0.3,34.7,NA,1.1,"Good","Good","Good",NA,"Good"
"6012",2020-03-27,"new york",4.4,0.3,48.3,NA,0.8,"Good","Good","Good",NA,"Good"
"6013",2020-03-28,"new york",4,0.3,17.9,5,0.8,"Good","Good","Good","Good","Good"
"6014",2020-03-29,"new york",4.4,0.2,10.8,NA,0.4,"Good","Good","Good",NA,"Good"
"6015",2020-03-30,"new york",2.6,0.3,29,NA,0.2,"Good","Good","Good",NA,"Good"
"6016",2020-03-31,"new york",2.8,0.3,18.3,NA,0.2,"Good","Good","Good",NA,"Good"
"6017",2020-04-01,"new york",4.5,0.2,17.4,NA,0.4,"Good","Good","Good",NA,"Good"
"6018",2020-04-02,"new york",4.6,0.2,13.4,NA,0.3,"Good","Good","Good",NA,"Good"
"6019",2020-04-03,"new york",1.5,0.2,10.5,1,0.2,"Good","Good","Good","Good","Good"
"6020",2020-04-04,"new york",8,0.2,19.5,NA,0.4,"Good","Good","Good",NA,"Good"
"6021",2020-04-05,"new york",7.5,0.3,37.2,NA,0.3,"Good","Good","Good",NA,"Good"
"6022",2020-04-06,"new york",3.5,0.3,20.6,NA,0.5,"Good","Good","Good",NA,"Good"
"6023",2020-04-07,"new york",5.6,0.2,33.4,NA,0.4,"Good","Good","Good",NA,"Good"
"6024",2020-04-08,"new york",8.6,0.3,33.2,NA,0.4,"Good","Good","Good",NA,"Good"
"6025",2020-04-09,"new york",4.5,0.2,37.2,6,0.3,"Good","Good","Good","Good","Good"
"6026",2020-04-10,"new york",2.3,0.2,12,NA,0.2,"Good","Good","Good",NA,"Good"
"6027",2020-04-11,"new york",5.3,0.2,23,NA,0.3,"Good","Good","Good",NA,"Good"
"6028",2020-04-12,"new york",5.4,0.4,43.2,NA,1.1,"Good","Good","Good",NA,"Good"
"6029",2020-04-13,"new york",2.8,0.2,14.6,NA,0.3,"Good","Good","Good",NA,"Good"
"6030",2020-04-14,"new york",4.5,0.2,22.2,NA,0.2,"Good","Good","Good",NA,"Good"
"6031",2020-04-15,"new york",4.9,0.2,17.8,7,0.4,"Good","Good","Good","Good","Good"
"6032",2020-04-16,"new york",5.2,0.2,15.7,NA,0.3,"Good","Good","Good",NA,"Good"
"6033",2020-04-17,"new york",7.8,0.2,23.7,NA,0.3,"Good","Good","Good",NA,"Good"
"6034",2020-04-18,"new york",6.2,0.2,21.9,NA,0.5,"Good","Good","Good",NA,"Good"
"6035",2020-04-19,"new york",9.3,0.3,29.8,NA,0.4,"Good","Good","Good",NA,"Good"
"6036",2020-04-20,"new york",4.5,0.2,36.7,NA,0.3,"Good","Good","Good",NA,"Good"
"6037",2020-04-21,"new york",2.7,0.3,30,4,6.2,"Good","Good","Good","Good","Good"
"6038",2020-04-22,"new york",5.2,0.2,15.2,NA,0.4,"Good","Good","Good",NA,"Good"
"6039",2020-04-23,"new york",6.6,0.2,27.7,NA,0.6,"Good","Good","Good",NA,"Good"
"6040",2020-04-24,"new york",4.2,0.2,29,NA,1.9,"Good","Good","Good",NA,"Good"
"6041",2020-04-25,"new york",4.7,0.4,40,NA,0.8,"Good","Good","Good",NA,"Good"
"6042",2020-04-26,"new york",5.9,0.2,15.1,NA,1.5,"Good","Good","Good",NA,"Good"
"6043",2020-04-27,"new york",3.5,0.2,14.9,4,0.2,"Good","Good","Good","Good","Good"
"6044",2020-04-28,"new york",5.7,0.2,31.9,NA,1.5,"Good","Good","Good",NA,"Good"
"6045",2020-04-29,"new york",6.5,0.2,32.8,NA,1.8,"Good","Good","Good",NA,"Good"
"6046",2020-04-30,"new york",3.8,0.1,26.7,NA,0.3,"Good","Good","Good",NA,"Good"
"6047",2020-05-01,"new york",4.9,0.2,31.8,NA,0.3,"Good","Good","Good",NA,"Good"
"6048",2020-05-02,"new york",6.4,0.2,14.6,NA,0.5,"Good","Good","Good",NA,"Good"
"6049",2020-05-03,"new york",5.4,0.2,21.4,10,0.4,"Good","Good","Good","Good","Good"
"6050",2020-05-04,"new york",3,0.3,31.2,NA,0.5,"Good","Good","Good",NA,"Good"
"6051",2020-05-05,"new york",3.4,0.2,25.8,NA,0.2,"Good","Good","Good",NA,"Good"
"6052",2020-05-06,"new york",4.6,0.2,24.4,NA,0.7,"Good","Good","Good",NA,"Good"
"6053",2020-05-07,"new york",4.7,0.2,21,NA,0.3,"Good","Good","Good",NA,"Good"
"6054",2020-05-08,"new york",3.1,0.2,20.3,NA,0.4,"Good","Good","Good",NA,"Good"
"6055",2020-05-09,"new york",2.5,0.2,12.4,2,0.3,"Good","Good","Good","Good","Good"
"6056",2020-05-10,"new york",5.8,0.2,15.9,NA,0.3,"Good","Good","Good",NA,"Good"
"6057",2020-05-11,"new york",6.1,0.2,38.1,NA,2.9,"Good","Good","Good",NA,"Good"
"6058",2020-05-12,"new york",3.2,0.1,12.7,NA,0.4,"Good","Good","Good",NA,"Good"
"6059",2020-05-13,"new york",6.8,0.2,42.3,NA,1.2,"Good","Good","Good",NA,"Good"
"6060",2020-05-14,"new york",6.3,0.3,45.9,NA,0.5,"Good","Good","Good",NA,"Good"
"6061",2020-05-15,"new york",6.1,0.3,26.9,10,0.5,"Good","Good","Good","Good","Good"
"6062",2020-05-16,"new york",6.1,0.2,29.6,NA,0.3,"Good","Good","Good",NA,"Good"
"6063",2020-05-17,"new york",7.8,0.2,10.9,NA,0.4,"Good","Good","Good",NA,"Good"
"6064",2020-05-18,"new york",4.3,0.1,18.3,NA,0.5,"Good","Good","Good",NA,"Good"
"6065",2020-05-19,"new york",5.1,0.1,14.5,NA,0.6,"Good","Good","Good",NA,"Good"
"6066",2020-05-20,"new york",4.6,0.1,16.4,NA,0.8,"Good","Good","Good",NA,"Good"
"6067",2020-05-21,"new york",5,0.2,27.2,10,0.7,"Good","Good","Good","Good","Good"
"6068",2020-05-22,"new york",7.2,0.4,34.8,NA,0.8,"Good","Good","Good",NA,"Good"
"6069",2020-05-23,"new york",7.4,0.1,18.5,NA,0.5,"Good","Good","Good",NA,"Good"
"6070",2020-05-24,"new york",7,0.2,12.9,NA,0.5,"Good","Good","Good",NA,"Good"
"6071",2020-05-25,"new york",7.6,0.2,29.1,NA,0.3,"Good","Good","Good",NA,"Good"
"6072",2020-05-26,"new york",9.5,0.3,31.5,NA,0.4,"Good","Good","Good",NA,"Good"
"6073",2020-05-27,"new york",8.4,0.2,18.2,17,0.4,"Good","Good","Good","Good","Good"
"6074",2020-05-28,"new york",3.6,0.2,20.7,NA,0.3,"Good","Good","Good",NA,"Good"
"6075",2020-05-29,"new york",4.6,0.2,20.6,NA,0.1,"Good","Good","Good",NA,"Good"
"6076",2020-05-30,"new york",3.4,0.2,20.9,NA,0.2,"Good","Good","Good",NA,"Good"
"6077",2020-05-31,"new york",2.2,0.1,4.6,NA,0.3,"Good","Good","Good",NA,"Good"
"6078",2020-06-01,"new york",3.6,0.1,NA,NA,NA,"Good","Good",NA,NA,NA
"6079",2020-06-02,"new york",5.3,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6080",2020-06-03,"new york",9.9,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6081",2020-06-04,"new york",8.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6082",2020-06-05,"new york",8.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6083",2020-06-06,"new york",6.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6084",2020-06-07,"new york",4.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6085",2020-06-08,"new york",4.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6086",2020-06-09,"new york",5.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6087",2020-06-10,"new york",8.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6088",2020-06-11,"new york",4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6089",2020-06-12,"new york",2.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6090",2020-06-13,"new york",3.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6091",2020-06-14,"new york",5.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6092",2020-06-15,"new york",5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6093",2020-06-16,"new york",5.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6094",2020-06-17,"new york",7.3,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6095",2020-06-18,"new york",7.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6096",2020-06-19,"new york",5.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6097",2020-06-20,"new york",7.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6098",2020-06-21,"new york",6.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6099",2020-06-22,"new york",9.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6100",2020-06-23,"new york",8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6101",2020-06-24,"new york",4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6102",2020-06-25,"new york",4.9,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6103",2020-06-26,"new york",5.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6104",2020-06-27,"new york",6.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6105",2020-06-28,"new york",7.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6106",2020-06-29,"new york",9.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6107",2020-06-30,"new york",7.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6108",2020-07-01,"new york",8.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6109",2020-07-02,"new york",12.6,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"6110",2020-07-03,"new york",13,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"6111",2020-07-04,"new york",15.3,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"6112",2020-07-05,"new york",13.5,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"6113",2020-07-06,"new york",9.3,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"6114",2020-01-01,"north carolina",5.6,0.5,22.3,8,0.7,"Good","Good","Good","Good","Good"
"6115",2020-01-02,"north carolina",11.1,0.5,16.9,13,0.7,"Good","Good","Good","Good","Good"
"6116",2020-01-03,"north carolina",8.8,0.4,23.9,12,0.3,"Good","Good","Good","Good","Good"
"6117",2020-01-04,"north carolina",2.7,0.4,19.1,3,0.3,"Good","Good","Good","Good","Good"
"6118",2020-01-05,"north carolina",4.9,0.3,20.1,6,0.3,"Good","Good","Good","Good","Good"
"6119",2020-01-06,"north carolina",5.6,0.5,31.7,9,1,"Good","Good","Good","Good","Good"
"6120",2020-01-07,"north carolina",8.3,0.8,27.4,12,1,"Good","Good","Good","Good","Good"
"6121",2020-01-08,"north carolina",7.5,0.5,30.2,13,0.5,"Good","Good","Good","Good","Good"
"6122",2020-01-09,"north carolina",7.5,0.6,31.9,11,1.5,"Good","Good","Good","Good","Good"
"6123",2020-01-10,"north carolina",5.9,0.4,28.5,15,0.6,"Good","Good","Good","Good","Good"
"6124",2020-01-11,"north carolina",6.8,0.4,4,16,0.1,"Good","Good","Good","Good","Good"
"6125",2020-01-12,"north carolina",3.1,0.2,4.2,7,0.4,"Good","Good","Good","Good","Good"
"6126",2020-01-13,"north carolina",3.9,0.2,13.4,6,0.1,"Good","Good","Good","Good","Good"
"6127",2020-01-14,"north carolina",2.6,0.2,9.6,7,0.1,"Good","Good","Good","Good","Good"
"6128",2020-01-15,"north carolina",5.2,0.4,17.8,10,0.3,"Good","Good","Good","Good","Good"
"6129",2020-01-16,"north carolina",3.4,0.5,11.9,7,0.4,"Good","Good","Good","Good","Good"
"6130",2020-01-17,"north carolina",4.3,0.2,5.7,7,0.3,"Good","Good","Good","Good","Good"
"6131",2020-01-18,"north carolina",5.8,0.3,16.6,7,0.1,"Good","Good","Good","Good","Good"
"6132",2020-01-19,"north carolina",3.7,0.2,4.8,5,0.3,"Good","Good","Good","Good","Good"
"6133",2020-01-20,"north carolina",5.3,0.2,22.9,7,0.2,"Good","Good","Good","Good","Good"
"6134",2020-01-21,"north carolina",4.6,0.2,11.1,6,0.2,"Good","Good","Good","Good","Good"
"6135",2020-01-22,"north carolina",5.8,0.3,35.8,10,3.9,"Good","Good","Good","Good","Good"
"6136",2020-01-23,"north carolina",8.2,0.4,18.6,14,2.1,"Good","Good","Good","Good","Good"
"6137",2020-01-24,"north carolina",6.4,0.3,16.4,12,1.1,"Good","Good","Good","Good","Good"
"6138",2020-01-25,"north carolina",2.5,0.3,18.7,5,0.2,"Good","Good","Good","Good","Good"
"6139",2020-01-26,"north carolina",4.7,0.5,26.2,6,1.6,"Good","Good","Good","Good","Good"
"6140",2020-01-27,"north carolina",10,0.7,NA,13,0.7,"Good","Good",NA,"Good","Good"
"6141",2020-01-28,"north carolina",4,0.4,NA,7,0.6,"Good","Good",NA,"Good","Good"
"6142",2020-01-29,"north carolina",6.8,0.4,14.8,10,0.6,"Good","Good","Good","Good","Good"
"6143",2020-01-30,"north carolina",7.6,0.3,19.1,12,0.7,"Good","Good","Good","Good","Good"
"6144",2020-01-31,"north carolina",5.1,0.3,23.9,13,1,"Good","Good","Good","Good","Good"
"6145",2020-02-01,"north carolina",6.6,0.3,17,11,0.3,"Good","Good","Good","Good","Good"
"6146",2020-02-02,"north carolina",5.5,0.3,17.6,8,0.2,"Good","Good","Good","Good","Good"
"6147",2020-02-03,"north carolina",4.8,0.3,23.9,13,0.4,"Good","Good","Good","Good","Good"
"6148",2020-02-04,"north carolina",13.3,0.2,10.7,20,0.3,"Moderate","Good","Good","Good","Good"
"6149",2020-02-05,"north carolina",11.8,0.2,9.4,17,0,"Good","Good","Good","Good","Good"
"6150",2020-02-06,"north carolina",6.7,0.2,6,11,0,"Good","Good","Good","Good","Good"
"6151",2020-02-07,"north carolina",2,0.2,6.6,4,0,"Good","Good","Good","Good","Good"
"6152",2020-02-08,"north carolina",0.9,0.3,21.6,10,0.3,"Good","Good","Good","Good","Good"
"6153",2020-02-09,"north carolina",5.7,0.3,18.4,12,0.2,"Good","Good","Good","Good","Good"
"6154",2020-02-10,"north carolina",4.1,0.5,26.7,17,0.9,"Good","Good","Good","Good","Good"
"6155",2020-02-11,"north carolina",6.9,0.4,10.7,14,0.2,"Good","Good","Good","Good","Good"
"6156",2020-02-12,"north carolina",5,0.2,12.4,9,0.1,"Good","Good","Good","Good","Good"
"6157",2020-02-13,"north carolina",1.5,0.3,14.4,14,0.2,"Good","Good","Good","Good","Good"
"6158",2020-02-14,"north carolina",3.5,0.2,13.1,7,0.2,"Good","Good","Good","Good","Good"
